# Intensity Error [H,0,0] DeltaE [0,K,0] [0,0,L]
#  shape: 40x50x1x1
1.620949e-04 3.160139e-05 5.700000e+00 4.099991e+00 0.000000e+00 0.000000e+00
-5.368983e-05 2.561560e-05 5.700000e+00 4.299991e+00 0.000000e+00 0.000000e+00
6.617841e-05 3.281938e-05 5.700000e+00 4.499991e+00 0.000000e+00 0.000000e+00
1.697273e-05 7.293115e-06 5.700000e+00 4.699991e+00 0.000000e+00 0.000000e+00
9.170606e-05 2.572355e-05 5.700000e+00 4.899991e+00 0.000000e+00 0.000000e+00
-1.946208e-05 2.484614e-05 5.900000e+00 -4.900000e+00 0.000000e+00 0.000000e+00
-4.286882e-06 2.045104e-05 5.900000e+00 -4.700000e+00 0.000000e+00 0.000000e+00
-6.365136e-05 8.541297e-06 5.900000e+00 -4.500000e+00 0.000000e+00 0.000000e+00
6.062066e-05 2.145466e-05 5.900000e+00 -4.300001e+00 0.000000e+00 0.000000e+00
3.949615e-05 2.296728e-05 5.900000e+00 -4.100001e+00 0.000000e+00 0.000000e+00
1.874680e-04 3.606170e-05 5.900000e+00 -3.900001e+00 0.000000e+00 0.000000e+00
5.876493e-05 9.692062e-06 5.900000e+00 -3.700001e+00 0.000000e+00 0.000000e+00
5.835562e-05 2.173313e-05 5.900000e+00 -3.500001e+00 0.000000e+00 0.000000e+00
1.081046e-04 2.895917e-05 5.900000e+00 -3.300002e+00 0.000000e+00 0.000000e+00
1.099373e-04 3.084091e-05 5.900000e+00 -3.100002e+00 0.000000e+00 0.000000e+00
2.523601e-04 4.300685e-05 5.900000e+00 -2.900002e+00 0.000000e+00 0.000000e+00
8.420128e-05 2.605499e-05 5.900000e+00 -2.700002e+00 0.000000e+00 0.000000e+00
-5.635465e-05 3.332662e-05 5.900000e+00 -2.500002e+00 0.000000e+00 0.000000e+00
-1.364568e-04 3.179643e-05 5.900000e+00 -2.300003e+00 0.000000e+00 0.000000e+00
7.904853e-05 4.579517e-05 5.900000e+00 -2.100003e+00 0.000000e+00 0.000000e+00
1.640118e-04 3.782073e-05 5.900000e+00 -1.900003e+00 0.000000e+00 0.000000e+00
3.724053e-04 7.041714e-05 5.900000e+00 -1.700003e+00 0.000000e+00 0.000000e+00
4.932826e-04 4.781431e-05 5.900000e+00 -1.500003e+00 0.000000e+00 0.000000e+00
1.510990e-03 9.856128e-05 5.900000e+00 -1.300004e+00 0.000000e+00 0.000000e+00
2.404590e-03 1.246282e-04 5.900000e+00 -1.100004e+00 0.000000e+00 0.000000e+00
2.360717e-03 1.319128e-04 5.900000e+00 -9.000039e-01 0.000000e+00 0.000000e+00
4.119558e-03 1.629366e-04 5.900000e+00 -7.000041e-01 0.000000e+00 0.000000e+00
5.298099e-03 1.910363e-04 5.900000e+00 -5.000043e-01 0.000000e+00 0.000000e+00
6.392533e-03 2.146547e-04 5.900000e+00 -3.000045e-01 0.000000e+00 0.000000e+00
1.020927e-02 2.648365e-04 5.900000e+00 -1.000047e-01 0.000000e+00 0.000000e+00
1.614576e-02 3.235651e-04 5.900000e+00 9.999514e-02 0.000000e+00 0.000000e+00
1.884164e-02 3.538520e-04 5.900000e+00 2.999949e-01 0.000000e+00 0.000000e+00
1.510703e-02 3.190829e-04 5.900000e+00 4.999948e-01 0.000000e+00 0.000000e+00
1.036661e-02 2.565829e-04 5.900000e+00 6.999946e-01 0.000000e+00 0.000000e+00
4.961167e-03 1.810575e-04 5.900000e+00 8.999944e-01 0.000000e+00 0.000000e+00
2.075578e-03 1.064926e-04 5.900000e+00 1.099994e+00 0.000000e+00 0.000000e+00
5.538586e-04 7.993747e-05 5.900000e+00 1.299994e+00 0.000000e+00 0.000000e+00
2.483487e-04 4.006602e-05 5.900000e+00 1.499994e+00 0.000000e+00 0.000000e+00
4.690823e-04 6.155571e-05 5.900000e+00 1.699994e+00 0.000000e+00 0.000000e+00
3.400747e-04 5.563369e-05 5.900000e+00 1.899993e+00 0.000000e+00 0.000000e+00
5.814080e-05 2.994257e-05 5.900000e+00 2.099993e+00 0.000000e+00 0.000000e+00
-1.062859e-04 2.137229e-05 5.900000e+00 2.299993e+00 0.000000e+00 0.000000e+00
2.107250e-04 4.424589e-05 5.900000e+00 2.499993e+00 0.000000e+00 0.000000e+00
1.903874e-04 5.760484e-05 5.900000e+00 2.699993e+00 0.000000e+00 0.000000e+00
-5.789530e-06 1.673353e-05 5.900000e+00 2.899992e+00 0.000000e+00 0.000000e+00
1.637832e-04 4.005056e-05 5.900000e+00 3.099992e+00 0.000000e+00 0.000000e+00
1.058406e-04 3.959039e-05 5.900000e+00 3.299992e+00 0.000000e+00 0.000000e+00
-1.234793e-04 1.884179e-05 5.900000e+00 3.499992e+00 0.000000e+00 0.000000e+00
-6.539240e-05 7.664882e-06 5.900000e+00 3.699992e+00 0.000000e+00 0.000000e+00
-1.525738e-04 2.359403e-05 5.900000e+00 3.899992e+00 0.000000e+00 0.000000e+00
2.147147e-04 5.334710e-05 5.900000e+00 4.099991e+00 0.000000e+00 0.000000e+00
8.061108e-05 4.257121e-05 5.900000e+00 4.299991e+00 0.000000e+00 0.000000e+00
2.431022e-04 5.670936e-05 5.900000e+00 4.499991e+00 0.000000e+00 0.000000e+00
7.595275e-05 1.257268e-05 5.900000e+00 4.699991e+00 0.000000e+00 0.000000e+00
1.497687e-04 4.538664e-05 5.900000e+00 4.899991e+00 0.000000e+00 0.000000e+00
4.261983e-05 2.618600e-05 6.100000e+00 -4.900000e+00 0.000000e+00 0.000000e+00
-1.891881e-04 1.648803e-05 6.100000e+00 -4.700000e+00 0.000000e+00 0.000000e+00
-1.251817e-06 2.385944e-05 6.100000e+00 -4.500000e+00 0.000000e+00 0.000000e+00
1.269874e-04 3.260067e-05 6.100000e+00 -4.300001e+00 0.000000e+00 0.000000e+00
4.412225e-05 3.549722e-05 6.100000e+00 -4.100001e+00 0.000000e+00 0.000000e+00
7.939408e-05 4.187755e-05 6.100000e+00 -3.900001e+00 0.000000e+00 0.000000e+00
3.822862e-06 7.732899e-06 6.100000e+00 -3.700001e+00 0.000000e+00 0.000000e+00
-1.241913e-04 1.254809e-05 6.100000e+00 -3.500001e+00 0.000000e+00 0.000000e+00
-8.948536e-05 2.772618e-05 6.100000e+00 -3.300002e+00 0.000000e+00 0.000000e+00
-4.668932e-05 2.879644e-05 6.100000e+00 -3.100002e+00 0.000000e+00 0.000000e+00
3.833046e-04 5.399181e-05 6.100000e+00 -2.900002e+00 0.000000e+00 0.000000e+00
3.109109e-04 5.146296e-05 6.100000e+00 -2.700002e+00 0.000000e+00 0.000000e+00
1.194735e-04 4.325230e-05 6.100000e+00 -2.500002e+00 0.000000e+00 0.000000e+00
4.108760e-04 7.845367e-05 6.100000e+00 -2.300003e+00 0.000000e+00 0.000000e+00
2.509600e-04 6.034396e-05 6.100000e+00 -2.100003e+00 0.000000e+00 0.000000e+00
5.060302e-04 6.415377e-05 6.100000e+00 -1.900003e+00 0.000000e+00 0.000000e+00
8.971820e-04 9.312465e-05 6.100000e+00 -1.700003e+00 0.000000e+00 0.000000e+00
1.838759e-03 1.158785e-04 6.100000e+00 -1.500003e+00 0.000000e+00 0.000000e+00
2.812412e-03 1.368024e-04 6.100000e+00 -1.300004e+00 0.000000e+00 0.000000e+00
3.771631e-03 1.622673e-04 6.100000e+00 -1.100004e+00 0.000000e+00 0.000000e+00
5.751451e-03 1.866918e-04 6.100000e+00 -9.000039e-01 0.000000e+00 0.000000e+00
7.784683e-03 2.383668e-04 6.100000e+00 -7.000041e-01 0.000000e+00 0.000000e+00
7.863772e-03 2.239179e-04 6.100000e+00 -5.000043e-01 0.000000e+00 0.000000e+00
1.149367e-02 2.609420e-04 6.100000e+00 -3.000045e-01 0.000000e+00 0.000000e+00
1.744147e-02 3.534311e-04 6.100000e+00 -1.000047e-01 0.000000e+00 0.000000e+00
2.726566e-02 4.366641e-04 6.100000e+00 9.999514e-02 0.000000e+00 0.000000e+00
3.239420e-02 5.195119e-04 6.100000e+00 2.999949e-01 0.000000e+00 0.000000e+00
3.242407e-02 5.334466e-04 6.100000e+00 4.999948e-01 0.000000e+00 0.000000e+00
2.515861e-02 4.889352e-04 6.100000e+00 6.999946e-01 0.000000e+00 0.000000e+00
1.203317e-02 3.257293e-04 6.100000e+00 8.999944e-01 0.000000e+00 0.000000e+00
6.828913e-03 2.529708e-04 6.100000e+00 1.099994e+00 0.000000e+00 0.000000e+00
2.590923e-03 1.467698e-04 6.100000e+00 1.299994e+00 0.000000e+00 0.000000e+00
5.061240e-04 4.893134e-05 6.100000e+00 1.499994e+00 0.000000e+00 0.000000e+00
1.430457e-04 5.681633e-05 6.100000e+00 1.699994e+00 0.000000e+00 0.000000e+00
4.391353e-06 2.213327e-05 6.100000e+00 1.899993e+00 0.000000e+00 0.000000e+00
-2.993922e-05 3.643426e-05 6.100000e+00 2.099993e+00 0.000000e+00 0.000000e+00
1.275994e-04 5.269054e-05 6.100000e+00 2.299993e+00 0.000000e+00 0.000000e+00
6.558741e-05 1.403848e-05 6.100000e+00 2.499993e+00 0.000000e+00 0.000000e+00
4.433310e-05 4.326324e-05 6.100000e+00 2.699993e+00 0.000000e+00 0.000000e+00
4.480161e-05 1.096211e-05 6.100000e+00 2.899992e+00 0.000000e+00 0.000000e+00
2.246200e-04 4.763094e-05 6.100000e+00 3.099992e+00 0.000000e+00 0.000000e+00
2.152916e-05 8.586722e-06 6.100000e+00 3.299992e+00 0.000000e+00 0.000000e+00
-1.318845e-04 1.472245e-05 6.100000e+00 3.499992e+00 0.000000e+00 0.000000e+00
5.897177e-05 2.718247e-05 6.100000e+00 3.699992e+00 0.000000e+00 0.000000e+00
1.463066e-06 3.994801e-05 6.100000e+00 3.899992e+00 0.000000e+00 0.000000e+00
3.470798e-05 4.025514e-05 6.100000e+00 4.099991e+00 0.000000e+00 0.000000e+00
1.360912e-04 2.870078e-05 6.100000e+00 4.299991e+00 0.000000e+00 0.000000e+00
9.922562e-05 1.196184e-05 6.100000e+00 4.499991e+00 0.000000e+00 0.000000e+00
8.669744e-05 2.690628e-05 6.100000e+00 4.699991e+00 0.000000e+00 0.000000e+00
3.889551e-05 8.064065e-06 6.100000e+00 4.899991e+00 0.000000e+00 0.000000e+00
1.797610e-04 4.338899e-05 6.300000e+00 -4.900000e+00 0.000000e+00 0.000000e+00
1.831415e-04 5.546796e-05 6.300000e+00 -4.700000e+00 0.000000e+00 0.000000e+00
4.963046e-05 1.661753e-05 6.300000e+00 -4.500000e+00 0.000000e+00 0.000000e+00
-3.804434e-05 4.507584e-05 6.300000e+00 -4.300001e+00 0.000000e+00 0.000000e+00
3.012880e-04 6.724137e-05 6.300000e+00 -4.100001e+00 0.000000e+00 0.000000e+00
1.022320e-04 4.648359e-05 6.300000e+00 -3.900001e+00 0.000000e+00 0.000000e+00
1.341803e-04 4.636256e-05 6.300000e+00 -3.700001e+00 0.000000e+00 0.000000e+00
-3.108053e-05 5.193120e-05 6.300000e+00 -3.500001e+00 0.000000e+00 0.000000e+00
1.446897e-04 8.761836e-05 6.300000e+00 -3.300002e+00 0.000000e+00 0.000000e+00
8.395494e-05 7.531378e-05 6.300000e+00 -3.100002e+00 0.000000e+00 0.000000e+00
1.295838e-04 8.741791e-05 6.300000e+00 -2.900002e+00 0.000000e+00 0.000000e+00
-2.388413e-05 1.135659e-04 6.300000e+00 -2.700002e+00 0.000000e+00 0.000000e+00
4.789698e-04 1.223672e-04 6.300000e+00 -2.500002e+00 0.000000e+00 0.000000e+00
7.928115e-04 1.336747e-04 6.300000e+00 -2.300003e+00 0.000000e+00 0.000000e+00
1.976749e-04 1.199861e-04 6.300000e+00 -2.100003e+00 0.000000e+00 0.000000e+00
1.436121e-03 1.723405e-04 6.300000e+00 -1.900003e+00 0.000000e+00 0.000000e+00
2.438796e-03 1.943548e-04 6.300000e+00 -1.700003e+00 0.000000e+00 0.000000e+00
5.082561e-03 2.611656e-04 6.300000e+00 -1.500003e+00 0.000000e+00 0.000000e+00
5.839708e-03 2.798060e-04 6.300000e+00 -1.300004e+00 0.000000e+00 0.000000e+00
9.453575e-03 3.310657e-04 6.300000e+00 -1.100004e+00 0.000000e+00 0.000000e+00
1.501515e-02 4.122037e-04 6.300000e+00 -9.000039e-01 0.000000e+00 0.000000e+00
1.393115e-02 3.927104e-04 6.300000e+00 -7.000041e-01 0.000000e+00 0.000000e+00
1.948878e-02 4.772934e-04 6.300000e+00 -5.000043e-01 0.000000e+00 0.000000e+00
3.133899e-02 5.841666e-04 6.300000e+00 -3.000045e-01 0.000000e+00 0.000000e+00
3.962326e-02 6.592281e-04 6.300000e+00 -1.000047e-01 0.000000e+00 0.000000e+00
5.011463e-02 7.433407e-04 6.300000e+00 9.999514e-02 0.000000e+00 0.000000e+00
4.618983e-02 7.343042e-04 6.300000e+00 2.999949e-01 0.000000e+00 0.000000e+00
4.063013e-02 6.950764e-04 6.300000e+00 4.999948e-01 0.000000e+00 0.000000e+00
3.009709e-02 6.171790e-04 6.300000e+00 6.999946e-01 0.000000e+00 0.000000e+00
1.586753e-02 4.807804e-04 6.300000e+00 8.999944e-01 0.000000e+00 0.000000e+00
8.174930e-03 3.343390e-04 6.300000e+00 1.099994e+00 0.000000e+00 0.000000e+00
3.271898e-03 2.156972e-04 6.300000e+00 1.299994e+00 0.000000e+00 0.000000e+00
7.804706e-04 1.089767e-04 6.300000e+00 1.499994e+00 0.000000e+00 0.000000e+00
1.981850e-04 8.519240e-05 6.300000e+00 1.699994e+00 0.000000e+00 0.000000e+00
3.859829e-04 6.291949e-05 6.300000e+00 1.899993e+00 0.000000e+00 0.000000e+00
1.704471e-04 5.610118e-05 6.300000e+00 2.099993e+00 0.000000e+00 0.000000e+00
6.244003e-05 4.185294e-05 6.300000e+00 2.299993e+00 0.000000e+00 0.000000e+00
1.154174e-04 4.046401e-05 6.300000e+00 2.499993e+00 0.000000e+00 0.000000e+00
2.859905e-04 5.645429e-05 6.300000e+00 2.699993e+00 0.000000e+00 0.000000e+00
9.747038e-05 2.841375e-05 6.300000e+00 2.899992e+00 0.000000e+00 0.000000e+00
-9.063732e-05 4.075763e-05 6.300000e+00 3.099992e+00 0.000000e+00 0.000000e+00
6.589958e-06 1.063593e-05 6.300000e+00 3.299992e+00 0.000000e+00 0.000000e+00
8.775954e-05 4.758230e-05 6.300000e+00 3.499992e+00 0.000000e+00 0.000000e+00
1.106455e-04 3.891012e-05 6.300000e+00 3.699992e+00 0.000000e+00 0.000000e+00
6.859982e-05 2.906770e-05 6.300000e+00 3.899992e+00 0.000000e+00 0.000000e+00
-1.520185e-04 1.874710e-05 6.300000e+00 4.099991e+00 0.000000e+00 0.000000e+00
3.186637e-04 5.402703e-05 6.300000e+00 4.299991e+00 0.000000e+00 0.000000e+00
2.968544e-04 5.261850e-05 6.300000e+00 4.499991e+00 0.000000e+00 0.000000e+00
1.171877e-05 2.981679e-05 6.300000e+00 4.699991e+00 0.000000e+00 0.000000e+00
8.377330e-05 3.041308e-05 6.300000e+00 4.899991e+00 0.000000e+00 0.000000e+00
1.149817e-04 3.390932e-05 6.500000e+00 -4.900000e+00 0.000000e+00 0.000000e+00
7.964976e-05 3.190360e-05 6.500000e+00 -4.700000e+00 0.000000e+00 0.000000e+00
1.814313e-04 4.845451e-05 6.500000e+00 -4.500000e+00 0.000000e+00 0.000000e+00
4.438203e-05 4.121027e-05 6.500000e+00 -4.300001e+00 0.000000e+00 0.000000e+00
-1.827724e-06 4.211290e-05 6.500000e+00 -4.100001e+00 0.000000e+00 0.000000e+00
6.201894e-05 2.962010e-05 6.500000e+00 -3.900001e+00 0.000000e+00 0.000000e+00
1.651509e-04 5.043371e-05 6.500000e+00 -3.700001e+00 0.000000e+00 0.000000e+00
2.137781e-04 4.861584e-05 6.500000e+00 -3.500001e+00 0.000000e+00 0.000000e+00
-1.459564e-04 4.530586e-05 6.500000e+00 -3.300002e+00 0.000000e+00 0.000000e+00
-6.476037e-05 3.241660e-05 6.500000e+00 -3.100002e+00 0.000000e+00 0.000000e+00
5.367745e-05 5.212330e-05 6.500000e+00 -2.900002e+00 0.000000e+00 0.000000e+00
1.555297e-04 8.217894e-05 6.500000e+00 -2.700002e+00 0.000000e+00 0.000000e+00
4.464778e-05 6.835955e-05 6.500000e+00 -2.500002e+00 0.000000e+00 0.000000e+00
-6.216715e-05 7.596029e-05 6.500000e+00 -2.300003e+00 0.000000e+00 0.000000e+00
8.850099e-04 1.084338e-04 6.500000e+00 -2.100003e+00 0.000000e+00 0.000000e+00
9.745435e-04 1.261813e-04 6.500000e+00 -1.900003e+00 0.000000e+00 0.000000e+00
5.483586e-04 1.331770e-04 6.500000e+00 -1.700003e+00 0.000000e+00 0.000000e+00
1.084382e-03 1.412939e-04 6.500000e+00 -1.500003e+00 0.000000e+00 0.000000e+00
8.496315e-04 1.516586e-04 6.500000e+00 -1.300004e+00 0.000000e+00 0.000000e+00
3.034482e-03 1.951361e-04 6.500000e+00 -1.100004e+00 0.000000e+00 0.000000e+00
5.376424e-03 2.472362e-04 6.500000e+00 -9.000039e-01 0.000000e+00 0.000000e+00
4.502688e-03 2.747619e-04 6.500000e+00 -7.000041e-01 0.000000e+00 0.000000e+00
6.844997e-03 3.428872e-04 6.500000e+00 -5.000043e-01 0.000000e+00 0.000000e+00
1.073223e-02 3.882857e-04 6.500000e+00 -3.000045e-01 0.000000e+00 0.000000e+00
1.441820e-02 4.012294e-04 6.500000e+00 -1.000047e-01 0.000000e+00 0.000000e+00
1.691581e-02 4.389608e-04 6.500000e+00 9.999514e-02 0.000000e+00 0.000000e+00
1.839699e-02 4.591560e-04 6.500000e+00 2.999949e-01 0.000000e+00 0.000000e+00
1.509575e-02 4.278268e-04 6.500000e+00 4.999948e-01 0.000000e+00 0.000000e+00
1.331277e-02 3.715992e-04 6.500000e+00 6.999946e-01 0.000000e+00 0.000000e+00
8.160343e-03 2.863966e-04 6.500000e+00 8.999944e-01 0.000000e+00 0.000000e+00
3.687017e-03 2.025142e-04 6.500000e+00 1.099994e+00 0.000000e+00 0.000000e+00
1.807554e-03 1.408211e-04 6.500000e+00 1.299994e+00 0.000000e+00 0.000000e+00
3.810456e-04 5.768992e-05 6.500000e+00 1.499994e+00 0.000000e+00 0.000000e+00
-1.204896e-04 2.437706e-05 6.500000e+00 1.699994e+00 0.000000e+00 0.000000e+00
2.707969e-04 5.652797e-05 6.500000e+00 1.899993e+00 0.000000e+00 0.000000e+00
8.098021e-05 4.480116e-05 6.500000e+00 2.099993e+00 0.000000e+00 0.000000e+00
2.060924e-04 5.059573e-05 6.500000e+00 2.299993e+00 0.000000e+00 0.000000e+00
6.131850e-05 1.973061e-05 6.500000e+00 2.499993e+00 0.000000e+00 0.000000e+00
2.950381e-04 5.053861e-05 6.500000e+00 2.699993e+00 0.000000e+00 0.000000e+00
5.117696e-05 1.131435e-05 6.500000e+00 2.899992e+00 0.000000e+00 0.000000e+00
-1.292869e-04 1.499529e-05 6.500000e+00 3.099992e+00 0.000000e+00 0.000000e+00
8.567934e-05 2.925610e-05 6.500000e+00 3.299992e+00 0.000000e+00 0.000000e+00
1.313100e-04 5.244824e-05 6.500000e+00 3.499992e+00 0.000000e+00 0.000000e+00
3.036150e-05 1.251411e-05 6.500000e+00 3.699992e+00 0.000000e+00 0.000000e+00
9.623239e-05 4.123647e-05 6.500000e+00 3.899992e+00 0.000000e+00 0.000000e+00
-9.875622e-05 1.311534e-05 6.500000e+00 4.099991e+00 0.000000e+00 0.000000e+00
-5.170845e-06 1.175691e-05 6.500000e+00 4.299991e+00 0.000000e+00 0.000000e+00
-1.211272e-04 3.202908e-05 6.500000e+00 4.499991e+00 0.000000e+00 0.000000e+00
-2.489136e-04 3.382444e-05 6.500000e+00 4.699991e+00 0.000000e+00 0.000000e+00
6.081494e-05 3.472164e-05 6.500000e+00 4.899991e+00 0.000000e+00 0.000000e+00
3.825060e-05 3.289340e-05 6.700000e+00 -4.900000e+00 0.000000e+00 0.000000e+00
1.074570e-04 2.843267e-05 6.700000e+00 -4.700000e+00 0.000000e+00 0.000000e+00
9.804380e-05 2.842410e-05 6.700000e+00 -4.500000e+00 0.000000e+00 0.000000e+00
-1.165853e-04 3.100440e-05 6.700000e+00 -4.300001e+00 0.000000e+00 0.000000e+00
-2.394836e-04 1.627787e-05 6.700000e+00 -4.100001e+00 0.000000e+00 0.000000e+00
-1.733989e-04 1.782612e-05 6.700000e+00 -3.900001e+00 0.000000e+00 0.000000e+00
2.212926e-04 4.761101e-05 6.700000e+00 -3.700001e+00 0.000000e+00 0.000000e+00
7.757193e-05 1.309186e-05 6.700000e+00 -3.500001e+00 0.000000e+00 0.000000e+00
4.888339e-05 2.850414e-05 6.700000e+00 -3.300002e+00 0.000000e+00 0.000000e+00
-1.459829e-05 6.956079e-06 6.700000e+00 -3.100002e+00 0.000000e+00 0.000000e+00
-1.264193e-04 1.518021e-05 6.700000e+00 -2.900002e+00 0.000000e+00 0.000000e+00
-2.438702e-04 2.350375e-05 6.700000e+00 -2.700002e+00 0.000000e+00 0.000000e+00
1.174868e-04 5.143359e-05 6.700000e+00 -2.500002e+00 0.000000e+00 0.000000e+00
3.157872e-05 1.700084e-05 6.700000e+00 -2.300003e+00 0.000000e+00 0.000000e+00
3.429801e-04 5.293053e-05 6.700000e+00 -2.100003e+00 0.000000e+00 0.000000e+00
3.773478e-04 5.481740e-05 6.700000e+00 -1.900003e+00 0.000000e+00 0.000000e+00
2.277055e-04 7.021108e-05 6.700000e+00 -1.700003e+00 0.000000e+00 0.000000e+00
2.291482e-04 5.633817e-05 6.700000e+00 -1.500003e+00 0.000000e+00 0.000000e+00
3.118415e-04 5.654973e-05 6.700000e+00 -1.300004e+00 0.000000e+00 0.000000e+00
5.828294e-04 6.886391e-05 6.700000e+00 -1.100004e+00 0.000000e+00 0.000000e+00
1.162100e-03 9.940854e-05 6.700000e+00 -9.000039e-01 0.000000e+00 0.000000e+00
1.230774e-03 1.086593e-04 6.700000e+00 -7.000041e-01 0.000000e+00 0.000000e+00
1.703630e-03 1.330381e-04 6.700000e+00 -5.000043e-01 0.000000e+00 0.000000e+00
3.052448e-03 1.711821e-04 6.700000e+00 -3.000045e-01 0.000000e+00 0.000000e+00
3.641355e-03 1.648297e-04 6.700000e+00 -1.000047e-01 0.000000e+00 0.000000e+00
3.845655e-03 1.842809e-04 6.700000e+00 9.999514e-02 0.000000e+00 0.000000e+00
5.411150e-03 2.013390e-04 6.700000e+00 2.999949e-01 0.000000e+00 0.000000e+00
4.564643e-03 1.944968e-04 6.700000e+00 4.999948e-01 0.000000e+00 0.000000e+00
2.996775e-03 1.577699e-04 6.700000e+00 6.999946e-01 0.000000e+00 0.000000e+00
2.004856e-03 1.413134e-04 6.700000e+00 8.999944e-01 0.000000e+00 0.000000e+00
1.163624e-03 9.994048e-05 6.700000e+00 1.099994e+00 0.000000e+00 0.000000e+00
4.328786e-04 6.062318e-05 6.700000e+00 1.299994e+00 0.000000e+00 0.000000e+00
2.167828e-05 3.583052e-05 6.700000e+00 1.499994e+00 0.000000e+00 0.000000e+00
-1.370876e-04 4.606120e-05 6.700000e+00 1.699994e+00 0.000000e+00 0.000000e+00
-2.093354e-04 2.186259e-05 6.700000e+00 1.899993e+00 0.000000e+00 0.000000e+00
3.980323e-05 4.584327e-05 6.700000e+00 2.099993e+00 0.000000e+00 0.000000e+00
3.039104e-04 4.737056e-05 6.700000e+00 2.299993e+00 0.000000e+00 0.000000e+00
5.766417e-04 7.517970e-05 6.700000e+00 2.499993e+00 0.000000e+00 0.000000e+00
2.419473e-04 3.345167e-05 6.700000e+00 2.699993e+00 0.000000e+00 0.000000e+00
1.294967e-04 4.204133e-05 6.700000e+00 2.899992e+00 0.000000e+00 0.000000e+00
1.200890e-05 3.162254e-05 6.700000e+00 3.099992e+00 0.000000e+00 0.000000e+00
1.123581e-04 3.091839e-05 6.700000e+00 3.299992e+00 0.000000e+00 0.000000e+00
1.589228e-04 5.271102e-05 6.700000e+00 3.499992e+00 0.000000e+00 0.000000e+00
-7.205497e-05 1.625777e-05 6.700000e+00 3.699992e+00 0.000000e+00 0.000000e+00
1.819660e-04 4.194199e-05 6.700000e+00 3.899992e+00 0.000000e+00 0.000000e+00
1.012497e-04 2.935277e-05 6.700000e+00 4.099991e+00 0.000000e+00 0.000000e+00
-1.511710e-05 3.021765e-05 6.700000e+00 4.299991e+00 0.000000e+00 0.000000e+00
-8.641644e-05 1.239904e-05 6.700000e+00 4.499991e+00 0.000000e+00 0.000000e+00
-1.283956e-05 3.164102e-05 6.700000e+00 4.699991e+00 0.000000e+00 0.000000e+00
2.545655e-04 5.500126e-05 6.700000e+00 4.899991e+00 0.000000e+00 0.000000e+00
3.291488e-05 9.081803e-06 6.900000e+00 -4.900000e+00 0.000000e+00 0.000000e+00
9.857881e-05 2.941917e-05 6.900000e+00 -4.700000e+00 0.000000e+00 0.000000e+00
5.792343e-06 6.905861e-06 6.900000e+00 -4.500000e+00 0.000000e+00 0.000000e+00
-1.302240e-04 1.349855e-05 6.900000e+00 -4.300001e+00 0.000000e+00 0.000000e+00
-1.186883e-04 1.241062e-05 6.900000e+00 -4.100001e+00 0.000000e+00 0.000000e+00
4.037816e-05 3.066793e-05 6.900000e+00 -3.900001e+00 0.000000e+00 0.000000e+00
8.491966e-05 3.304236e-05 6.900000e+00 -3.700001e+00 0.000000e+00 0.000000e+00
3.078066e-07 4.491163e-05 6.900000e+00 -3.500001e+00 0.000000e+00 0.000000e+00
1.313627e-05 8.545479e-06 6.900000e+00 -3.300002e+00 0.000000e+00 0.000000e+00
2.853022e-05 8.506833e-06 6.900000e+00 -3.100002e+00 0.000000e+00 0.000000e+00
7.219318e-05 4.438844e-05 6.900000e+00 -2.900002e+00 0.000000e+00 0.000000e+00
-3.279696e-05 1.046118e-05 6.900000e+00 -2.700002e+00 0.000000e+00 0.000000e+00
1.875135e-04 4.495331e-05 6.900000e+00 -2.500002e+00 0.000000e+00 0.000000e+00
9.137388e-05 3.410966e-05 6.900000e+00 -2.300003e+00 0.000000e+00 0.000000e+00
1.976072e-04 3.465792e-05 6.900000e+00 -2.100003e+00 0.000000e+00 0.000000e+00
2.753381e-04 3.933128e-05 6.900000e+00 -1.900003e+00 0.000000e+00 0.000000e+00
4.464192e-04 5.756498e-05 6.900000e+00 -1.700003e+00 0.000000e+00 0.000000e+00
1.082351e-04 4.846203e-05 6.900000e+00 -1.500003e+00 0.000000e+00 0.000000e+00
6.331256e-04 6.954958e-05 6.900000e+00 -1.300004e+00 0.000000e+00 0.000000e+00
9.299335e-04 6.998459e-05 6.900000e+00 -1.100004e+00 0.000000e+00 0.000000e+00
1.052374e-03 8.230246e-05 6.900000e+00 -9.000039e-01 0.000000e+00 0.000000e+00
1.943673e-03 1.140661e-04 6.900000e+00 -7.000041e-01 0.000000e+00 0.000000e+00
2.110498e-03 1.016662e-04 6.900000e+00 -5.000043e-01 0.000000e+00 0.000000e+00
3.127500e-03 1.264282e-04 6.900000e+00 -3.000045e-01 0.000000e+00 0.000000e+00
3.667344e-03 1.481272e-04 6.900000e+00 -1.000047e-01 0.000000e+00 0.000000e+00
3.300098e-03 1.356614e-04 6.900000e+00 9.999514e-02 0.000000e+00 0.000000e+00
4.359241e-03 1.764406e-04 6.900000e+00 2.999949e-01 0.000000e+00 0.000000e+00
3.916202e-03 1.588294e-04 6.900000e+00 4.999948e-01 0.000000e+00 0.000000e+00
2.259774e-03 1.250790e-04 6.900000e+00 6.999946e-01 0.000000e+00 0.000000e+00
9.345589e-04 1.058956e-04 6.900000e+00 8.999944e-01 0.000000e+00 0.000000e+00
6.494672e-04 8.432580e-05 6.900000e+00 1.099994e+00 0.000000e+00 0.000000e+00
