# Intensity Error [H,H,0] DeltaE [0,0,L] [-H,H,0]
#  shape: 80x50x1x1
5.507703e-05 7.975035e-06 -3.450001e+00 1.525000e+01 0.000000e+00 5.000000e+00
4.631797e-05 7.703354e-06 -3.450001e+00 1.575000e+01 0.000000e+00 5.000000e+00
4.235430e-05 7.416622e-06 -3.450001e+00 1.625000e+01 0.000000e+00 5.000000e+00
4.494663e-05 6.947168e-06 -3.450001e+00 1.675000e+01 0.000000e+00 5.000000e+00
4.757210e-05 6.602403e-06 -3.450001e+00 1.725000e+01 0.000000e+00 5.000000e+00
4.789660e-05 6.622933e-06 -3.450001e+00 1.775000e+01 0.000000e+00 5.000000e+00
4.218358e-05 6.655010e-06 -3.450001e+00 1.825000e+01 0.000000e+00 5.000000e+00
3.498418e-05 6.597248e-06 -3.450001e+00 1.875000e+01 0.000000e+00 5.000000e+00
2.969656e-05 6.317081e-06 -3.450001e+00 1.925000e+01 0.000000e+00 5.000000e+00
3.103537e-05 6.009693e-06 -3.450001e+00 1.975000e+01 0.000000e+00 5.000000e+00
3.229982e-05 5.954241e-06 -3.450001e+00 2.025000e+01 0.000000e+00 5.000000e+00
3.652889e-05 6.086174e-06 -3.450001e+00 2.075000e+01 0.000000e+00 5.000000e+00
3.636902e-05 6.168518e-06 -3.450001e+00 2.125000e+01 0.000000e+00 5.000000e+00
2.866435e-05 6.075393e-06 -3.450001e+00 2.175000e+01 0.000000e+00 5.000000e+00
1.589320e-05 5.809737e-06 -3.450001e+00 2.225000e+01 0.000000e+00 5.000000e+00
9.505287e-06 5.578621e-06 -3.450001e+00 2.275000e+01 0.000000e+00 5.000000e+00
1.450702e-05 5.580501e-06 -3.450001e+00 2.325000e+01 0.000000e+00 5.000000e+00
2.452562e-05 5.860395e-06 -3.450001e+00 2.375000e+01 0.000000e+00 5.000000e+00
2.993068e-05 6.636669e-06 -3.450001e+00 2.425000e+01 0.000000e+00 5.000000e+00
2.817047e-05 7.904402e-06 -3.450001e+00 2.475000e+01 0.000000e+00 5.000000e+00
4.498669e-03 5.148334e-05 -3.350001e+00 2.500000e-01 0.000000e+00 5.000000e+00
3.165922e-03 3.637020e-05 -3.350001e+00 7.500000e-01 0.000000e+00 5.000000e+00
1.741817e-03 2.318092e-05 -3.350001e+00 1.250000e+00 0.000000e+00 5.000000e+00
5.705357e-04 1.387001e-05 -3.350001e+00 1.750000e+00 0.000000e+00 5.000000e+00
1.072602e-04 8.773696e-06 -3.350001e+00 2.250000e+00 0.000000e+00 5.000000e+00
2.221566e-05 6.920041e-06 -3.350001e+00 2.750000e+00 0.000000e+00 5.000000e+00
9.718606e-06 6.704617e-06 -3.350001e+00 3.250000e+00 0.000000e+00 5.000000e+00
1.076918e-05 6.629156e-06 -3.350001e+00 3.750000e+00 0.000000e+00 5.000000e+00
1.105989e-05 6.258574e-06 -3.350001e+00 4.250000e+00 0.000000e+00 5.000000e+00
1.133846e-05 5.964769e-06 -3.350001e+00 4.750000e+00 0.000000e+00 5.000000e+00
1.231431e-05 5.809103e-06 -3.350001e+00 5.250000e+00 0.000000e+00 5.000000e+00
1.655995e-05 6.033859e-06 -3.350001e+00 5.750000e+00 0.000000e+00 5.000000e+00
2.016245e-05 6.202516e-06 -3.350001e+00 6.250000e+00 0.000000e+00 5.000000e+00
2.264647e-05 6.168203e-06 -3.350001e+00 6.750000e+00 0.000000e+00 5.000000e+00
2.163161e-05 6.051314e-06 -3.350001e+00 7.250000e+00 0.000000e+00 5.000000e+00
1.566013e-05 5.960697e-06 -3.350001e+00 7.750000e+00 0.000000e+00 5.000000e+00
7.297536e-06 5.875588e-06 -3.350001e+00 8.250000e+00 0.000000e+00 5.000000e+00
-6.192317e-07 5.788087e-06 -3.350001e+00 8.750000e+00 0.000000e+00 5.000000e+00
-1.099312e-06 5.757073e-06 -3.350001e+00 9.250000e+00 0.000000e+00 5.000000e+00
7.920020e-06 5.832932e-06 -3.350001e+00 9.750000e+00 0.000000e+00 5.000000e+00
1.781869e-05 6.318523e-06 -3.350001e+00 1.025000e+01 0.000000e+00 5.000000e+00
2.495839e-05 6.666239e-06 -3.350001e+00 1.075000e+01 0.000000e+00 5.000000e+00
3.210816e-05 6.916575e-06 -3.350001e+00 1.125000e+01 0.000000e+00 5.000000e+00
4.640844e-05 7.430768e-06 -3.350001e+00 1.175000e+01 0.000000e+00 5.000000e+00
6.200370e-05 8.009229e-06 -3.350001e+00 1.225000e+01 0.000000e+00 5.000000e+00
7.579920e-05 8.350925e-06 -3.350001e+00 1.275000e+01 0.000000e+00 5.000000e+00
7.776493e-05 8.511469e-06 -3.350001e+00 1.325000e+01 0.000000e+00 5.000000e+00
7.767293e-05 8.646729e-06 -3.350001e+00 1.375000e+01 0.000000e+00 5.000000e+00
6.814251e-05 8.559636e-06 -3.350001e+00 1.425000e+01 0.000000e+00 5.000000e+00
5.571546e-05 8.222650e-06 -3.350001e+00 1.475000e+01 0.000000e+00 5.000000e+00
4.689068e-05 7.756702e-06 -3.350001e+00 1.525000e+01 0.000000e+00 5.000000e+00
4.302399e-05 7.699380e-06 -3.350001e+00 1.575000e+01 0.000000e+00 5.000000e+00
3.771066e-05 7.514303e-06 -3.350001e+00 1.625000e+01 0.000000e+00 5.000000e+00
3.392949e-05 6.861676e-06 -3.350001e+00 1.675000e+01 0.000000e+00 5.000000e+00
3.011136e-05 6.403834e-06 -3.350001e+00 1.725000e+01 0.000000e+00 5.000000e+00
2.969497e-05 6.398678e-06 -3.350001e+00 1.775000e+01 0.000000e+00 5.000000e+00
2.811878e-05 6.432562e-06 -3.350001e+00 1.825000e+01 0.000000e+00 5.000000e+00
2.765690e-05 6.430007e-06 -3.350001e+00 1.875000e+01 0.000000e+00 5.000000e+00
2.729430e-05 6.167798e-06 -3.350001e+00 1.925000e+01 0.000000e+00 5.000000e+00
2.827786e-05 5.886598e-06 -3.350001e+00 1.975000e+01 0.000000e+00 5.000000e+00
2.576427e-05 5.785412e-06 -3.350001e+00 2.025000e+01 0.000000e+00 5.000000e+00
2.705521e-05 5.906131e-06 -3.350001e+00 2.075000e+01 0.000000e+00 5.000000e+00
2.844852e-05 6.131677e-06 -3.350001e+00 2.125000e+01 0.000000e+00 5.000000e+00
2.730895e-05 6.111420e-06 -3.350001e+00 2.175000e+01 0.000000e+00 5.000000e+00
2.072136e-05 5.888595e-06 -3.350001e+00 2.225000e+01 0.000000e+00 5.000000e+00
1.661575e-05 5.670505e-06 -3.350001e+00 2.275000e+01 0.000000e+00 5.000000e+00
1.950454e-05 5.628274e-06 -3.350001e+00 2.325000e+01 0.000000e+00 5.000000e+00
2.575239e-05 5.851686e-06 -3.350001e+00 2.375000e+01 0.000000e+00 5.000000e+00
2.838325e-05 6.412937e-06 -3.350001e+00 2.425000e+01 0.000000e+00 5.000000e+00
2.599293e-05 7.336576e-06 -3.350001e+00 2.475000e+01 0.000000e+00 5.000000e+00
2.191649e-02 9.884432e-05 -3.250001e+00 2.500000e-01 0.000000e+00 5.000000e+00
1.516090e-02 6.847551e-05 -3.250001e+00 7.500000e-01 0.000000e+00 5.000000e+00
8.080041e-03 4.118133e-05 -3.250001e+00 1.250000e+00 0.000000e+00 5.000000e+00
2.397300e-03 2.088537e-05 -3.250001e+00 1.750000e+00 0.000000e+00 5.000000e+00
3.415079e-04 1.014426e-05 -3.250001e+00 2.250000e+00 0.000000e+00 5.000000e+00
4.402687e-05 7.341012e-06 -3.250001e+00 2.750000e+00 0.000000e+00 5.000000e+00
2.748479e-05 7.011385e-06 -3.250001e+00 3.250000e+00 0.000000e+00 5.000000e+00
2.806265e-05 6.915236e-06 -3.250001e+00 3.750000e+00 0.000000e+00 5.000000e+00
2.712784e-05 6.647626e-06 -3.250001e+00 4.250000e+00 0.000000e+00 5.000000e+00
2.174583e-05 6.279085e-06 -3.250001e+00 4.750000e+00 0.000000e+00 5.000000e+00
1.430889e-05 5.792955e-06 -3.250001e+00 5.250000e+00 0.000000e+00 5.000000e+00
8.715109e-06 5.533950e-06 -3.250001e+00 5.750000e+00 0.000000e+00 5.000000e+00
8.697975e-06 5.657982e-06 -3.250001e+00 6.250000e+00 0.000000e+00 5.000000e+00
1.369457e-05 5.746760e-06 -3.250001e+00 6.750000e+00 0.000000e+00 5.000000e+00
2.116470e-05 5.784375e-06 -3.250001e+00 7.250000e+00 0.000000e+00 5.000000e+00
2.178629e-05 5.946684e-06 -3.250001e+00 7.750000e+00 0.000000e+00 5.000000e+00
1.650578e-05 5.857202e-06 -3.250001e+00 8.250000e+00 0.000000e+00 5.000000e+00
8.321981e-06 5.646777e-06 -3.250001e+00 8.750000e+00 0.000000e+00 5.000000e+00
5.228456e-06 5.687074e-06 -3.250001e+00 9.250000e+00 0.000000e+00 5.000000e+00
1.125592e-05 5.772789e-06 -3.250001e+00 9.750000e+00 0.000000e+00 5.000000e+00
1.970695e-05 6.212475e-06 -3.250001e+00 1.025000e+01 0.000000e+00 5.000000e+00
2.767251e-05 6.543446e-06 -3.250001e+00 1.075000e+01 0.000000e+00 5.000000e+00
3.677264e-05 6.585992e-06 -3.250001e+00 1.125000e+01 0.000000e+00 5.000000e+00
4.960264e-05 6.930943e-06 -3.250001e+00 1.175000e+01 0.000000e+00 5.000000e+00
5.987380e-05 7.550623e-06 -3.250001e+00 1.225000e+01 0.000000e+00 5.000000e+00
6.728301e-05 7.881572e-06 -3.250001e+00 1.275000e+01 0.000000e+00 5.000000e+00
6.660794e-05 7.984738e-06 -3.250001e+00 1.325000e+01 0.000000e+00 5.000000e+00
6.584678e-05 8.118828e-06 -3.250001e+00 1.375000e+01 0.000000e+00 5.000000e+00
5.750178e-05 8.222087e-06 -3.250001e+00 1.425000e+01 0.000000e+00 5.000000e+00
4.659320e-05 8.005916e-06 -3.250001e+00 1.475000e+01 0.000000e+00 5.000000e+00
4.165004e-05 7.727216e-06 -3.250001e+00 1.525000e+01 0.000000e+00 5.000000e+00
3.920182e-05 7.863337e-06 -3.250001e+00 1.575000e+01 0.000000e+00 5.000000e+00
3.184232e-05 7.746816e-06 -3.250001e+00 1.625000e+01 0.000000e+00 5.000000e+00
2.213104e-05 7.003034e-06 -3.250001e+00 1.675000e+01 0.000000e+00 5.000000e+00
1.570683e-05 6.668082e-06 -3.250001e+00 1.725000e+01 0.000000e+00 5.000000e+00
1.581601e-05 6.663948e-06 -3.250001e+00 1.775000e+01 0.000000e+00 5.000000e+00
1.771247e-05 6.580075e-06 -3.250001e+00 1.825000e+01 0.000000e+00 5.000000e+00
2.008623e-05 6.463231e-06 -3.250001e+00 1.875000e+01 0.000000e+00 5.000000e+00
2.349037e-05 6.235162e-06 -3.250001e+00 1.925000e+01 0.000000e+00 5.000000e+00
2.501022e-05 5.984017e-06 -3.250001e+00 1.975000e+01 0.000000e+00 5.000000e+00
2.121683e-05 5.771680e-06 -3.250001e+00 2.025000e+01 0.000000e+00 5.000000e+00
1.919375e-05 5.664483e-06 -3.250001e+00 2.075000e+01 0.000000e+00 5.000000e+00
2.078291e-05 5.826955e-06 -3.250001e+00 2.125000e+01 0.000000e+00 5.000000e+00
2.482360e-05 6.016329e-06 -3.250001e+00 2.175000e+01 0.000000e+00 5.000000e+00
2.389765e-05 5.936761e-06 -3.250001e+00 2.225000e+01 0.000000e+00 5.000000e+00
2.049098e-05 5.652602e-06 -3.250001e+00 2.275000e+01 0.000000e+00 5.000000e+00
1.943163e-05 5.384990e-06 -3.250001e+00 2.325000e+01 0.000000e+00 5.000000e+00
2.171524e-05 5.491921e-06 -3.250001e+00 2.375000e+01 0.000000e+00 5.000000e+00
2.307672e-05 6.047152e-06 -3.250001e+00 2.425000e+01 0.000000e+00 5.000000e+00
2.212902e-05 6.900563e-06 -3.250001e+00 2.475000e+01 0.000000e+00 5.000000e+00
5.604445e-02 1.909499e-04 -3.150001e+00 2.500000e-01 0.000000e+00 5.000000e+00
3.875898e-02 1.309652e-04 -3.150001e+00 7.500000e-01 0.000000e+00 5.000000e+00
2.048418e-02 7.653036e-05 -3.150001e+00 1.250000e+00 0.000000e+00 5.000000e+00
5.901221e-03 3.569697e-05 -3.150001e+00 1.750000e+00 0.000000e+00 5.000000e+00
7.237586e-04 1.369905e-05 -3.150001e+00 2.250000e+00 0.000000e+00 5.000000e+00
7.765461e-05 8.212865e-06 -3.150001e+00 2.750000e+00 0.000000e+00 5.000000e+00
4.788938e-05 7.494499e-06 -3.150001e+00 3.250000e+00 0.000000e+00 5.000000e+00
4.192512e-05 7.232297e-06 -3.150001e+00 3.750000e+00 0.000000e+00 5.000000e+00
3.902168e-05 7.065390e-06 -3.150001e+00 4.250000e+00 0.000000e+00 5.000000e+00
3.082656e-05 6.647030e-06 -3.150001e+00 4.750000e+00 0.000000e+00 5.000000e+00
1.914564e-05 5.983564e-06 -3.150001e+00 5.250000e+00 0.000000e+00 5.000000e+00
8.232331e-06 5.526137e-06 -3.150001e+00 5.750000e+00 0.000000e+00 5.000000e+00
6.798915e-06 5.625025e-06 -3.150001e+00 6.250000e+00 0.000000e+00 5.000000e+00
1.227240e-05 5.718831e-06 -3.150001e+00 6.750000e+00 0.000000e+00 5.000000e+00
2.310820e-05 5.743001e-06 -3.150001e+00 7.250000e+00 0.000000e+00 5.000000e+00
2.784178e-05 5.989022e-06 -3.150001e+00 7.750000e+00 0.000000e+00 5.000000e+00
2.625981e-05 6.094972e-06 -3.150001e+00 8.250000e+00 0.000000e+00 5.000000e+00
1.996207e-05 5.829556e-06 -3.150001e+00 8.750000e+00 0.000000e+00 5.000000e+00
1.630926e-05 5.743261e-06 -3.150001e+00 9.250000e+00 0.000000e+00 5.000000e+00
2.026757e-05 5.961564e-06 -3.150001e+00 9.750000e+00 0.000000e+00 5.000000e+00
2.735859e-05 6.478590e-06 -3.150001e+00 1.025000e+01 0.000000e+00 5.000000e+00
3.605444e-05 6.769193e-06 -3.150001e+00 1.075000e+01 0.000000e+00 5.000000e+00
4.678718e-05 6.680770e-06 -3.150001e+00 1.125000e+01 0.000000e+00 5.000000e+00
5.842748e-05 6.817870e-06 -3.150001e+00 1.175000e+01 0.000000e+00 5.000000e+00
6.254805e-05 7.267375e-06 -3.150001e+00 1.225000e+01 0.000000e+00 5.000000e+00
5.975452e-05 7.496982e-06 -3.150001e+00 1.275000e+01 0.000000e+00 5.000000e+00
5.386750e-05 7.515063e-06 -3.150001e+00 1.325000e+01 0.000000e+00 5.000000e+00
5.392174e-05 7.685708e-06 -3.150001e+00 1.375000e+01 0.000000e+00 5.000000e+00
5.491918e-05 8.039362e-06 -3.150001e+00 1.425000e+01 0.000000e+00 5.000000e+00
5.227407e-05 8.039203e-06 -3.150001e+00 1.475000e+01 0.000000e+00 5.000000e+00
4.957921e-05 8.012617e-06 -3.150001e+00 1.525000e+01 0.000000e+00 5.000000e+00
4.037228e-05 7.989454e-06 -3.150001e+00 1.575000e+01 0.000000e+00 5.000000e+00
2.581856e-05 7.590358e-06 -3.150001e+00 1.625000e+01 0.000000e+00 5.000000e+00
1.015178e-05 6.939200e-06 -3.150001e+00 1.675000e+01 0.000000e+00 5.000000e+00
4.991448e-06 6.815375e-06 -3.150001e+00 1.725000e+01 0.000000e+00 5.000000e+00
8.507949e-06 6.932013e-06 -3.150001e+00 1.775000e+01 0.000000e+00 5.000000e+00
1.509289e-05 6.955343e-06 -3.150001e+00 1.825000e+01 0.000000e+00 5.000000e+00
1.766283e-05 6.691349e-06 -3.150001e+00 1.875000e+01 0.000000e+00 5.000000e+00
2.074202e-05 6.378564e-06 -3.150001e+00 1.925000e+01 0.000000e+00 5.000000e+00
2.130548e-05 5.998668e-06 -3.150001e+00 1.975000e+01 0.000000e+00 5.000000e+00
1.876426e-05 5.692922e-06 -3.150001e+00 2.025000e+01 0.000000e+00 5.000000e+00
1.579191e-05 5.469321e-06 -3.150001e+00 2.075000e+01 0.000000e+00 5.000000e+00
1.672263e-05 5.441115e-06 -3.150001e+00 2.125000e+01 0.000000e+00 5.000000e+00
2.114452e-05 5.610648e-06 -3.150001e+00 2.175000e+01 0.000000e+00 5.000000e+00
2.045579e-05 5.627966e-06 -3.150001e+00 2.225000e+01 0.000000e+00 5.000000e+00
1.468487e-05 5.313999e-06 -3.150001e+00 2.275000e+01 0.000000e+00 5.000000e+00
1.017106e-05 4.954495e-06 -3.150001e+00 2.325000e+01 0.000000e+00 5.000000e+00
1.207397e-05 5.041050e-06 -3.150001e+00 2.375000e+01 0.000000e+00 5.000000e+00
1.617312e-05 5.655295e-06 -3.150001e+00 2.425000e+01 0.000000e+00 5.000000e+00
1.910474e-05 6.551546e-06 -3.150001e+00 2.475000e+01 0.000000e+00 5.000000e+00
8.467188e-02 2.684154e-04 -3.050001e+00 2.500000e-01 0.000000e+00 5.000000e+00
5.855399e-02 1.837876e-04 -3.050001e+00 7.500000e-01 0.000000e+00 5.000000e+00
3.081177e-02 1.060227e-04 -3.050001e+00 1.250000e+00 0.000000e+00 5.000000e+00
8.784096e-03 4.767614e-05 -3.050001e+00 1.750000e+00 0.000000e+00 5.000000e+00
1.000474e-03 1.654525e-05 -3.050001e+00 2.250000e+00 0.000000e+00 5.000000e+00
1.089243e-04 8.940132e-06 -3.050001e+00 2.750000e+00 0.000000e+00 5.000000e+00
6.143498e-05 7.750650e-06 -3.050001e+00 3.250000e+00 0.000000e+00 5.000000e+00
4.367244e-05 7.214423e-06 -3.050001e+00 3.750000e+00 0.000000e+00 5.000000e+00
3.656230e-05 6.929346e-06 -3.050001e+00 4.250000e+00 0.000000e+00 5.000000e+00
2.960651e-05 6.553787e-06 -3.050001e+00 4.750000e+00 0.000000e+00 5.000000e+00
2.018087e-05 5.965208e-06 -3.050001e+00 5.250000e+00 0.000000e+00 5.000000e+00
1.117119e-05 5.592785e-06 -3.050001e+00 5.750000e+00 0.000000e+00 5.000000e+00
1.140590e-05 5.806616e-06 -3.050001e+00 6.250000e+00 0.000000e+00 5.000000e+00
1.736982e-05 5.988645e-06 -3.050001e+00 6.750000e+00 0.000000e+00 5.000000e+00
2.788917e-05 5.819448e-06 -3.050001e+00 7.250000e+00 0.000000e+00 5.000000e+00
3.445619e-05 5.943473e-06 -3.050001e+00 7.750000e+00 0.000000e+00 5.000000e+00
3.478809e-05 6.283611e-06 -3.050001e+00 8.250000e+00 0.000000e+00 5.000000e+00
2.958227e-05 6.084188e-06 -3.050001e+00 8.750000e+00 0.000000e+00 5.000000e+00
2.652270e-05 5.942283e-06 -3.050001e+00 9.250000e+00 0.000000e+00 5.000000e+00
3.090969e-05 6.281029e-06 -3.050001e+00 9.750000e+00 0.000000e+00 5.000000e+00
3.936408e-05 6.699623e-06 -3.050001e+00 1.025000e+01 0.000000e+00 5.000000e+00
4.980703e-05 6.902791e-06 -3.050001e+00 1.075000e+01 0.000000e+00 5.000000e+00
6.186361e-05 7.010662e-06 -3.050001e+00 1.125000e+01 0.000000e+00 5.000000e+00
7.165326e-05 7.192514e-06 -3.050001e+00 1.175000e+01 0.000000e+00 5.000000e+00
6.981627e-05 7.278364e-06 -3.050001e+00 1.225000e+01 0.000000e+00 5.000000e+00
5.708646e-05 7.184166e-06 -3.050001e+00 1.275000e+01 0.000000e+00 5.000000e+00
4.596833e-05 7.010419e-06 -3.050001e+00 1.325000e+01 0.000000e+00 5.000000e+00
4.550108e-05 7.072014e-06 -3.050001e+00 1.375000e+01 0.000000e+00 5.000000e+00
5.263337e-05 7.559486e-06 -3.050001e+00 1.425000e+01 0.000000e+00 5.000000e+00
5.541021e-05 7.847941e-06 -3.050001e+00 1.475000e+01 0.000000e+00 5.000000e+00
5.396969e-05 7.927894e-06 -3.050001e+00 1.525000e+01 0.000000e+00 5.000000e+00
4.227826e-05 7.513359e-06 -3.050001e+00 1.575000e+01 0.000000e+00 5.000000e+00
2.590379e-05 6.984271e-06 -3.050001e+00 1.625000e+01 0.000000e+00 5.000000e+00
8.248187e-06 6.635324e-06 -3.050001e+00 1.675000e+01 0.000000e+00 5.000000e+00
2.376847e-06 6.601578e-06 -3.050001e+00 1.725000e+01 0.000000e+00 5.000000e+00
7.102895e-06 6.895002e-06 -3.050001e+00 1.775000e+01 0.000000e+00 5.000000e+00
1.783622e-05 7.183812e-06 -3.050001e+00 1.825000e+01 0.000000e+00 5.000000e+00
2.136276e-05 6.933550e-06 -3.050001e+00 1.875000e+01 0.000000e+00 5.000000e+00
2.096153e-05 6.482547e-06 -3.050001e+00 1.925000e+01 0.000000e+00 5.000000e+00
1.882607e-05 5.929529e-06 -3.050001e+00 1.975000e+01 0.000000e+00 5.000000e+00
1.771619e-05 5.667980e-06 -3.050001e+00 2.025000e+01 0.000000e+00 5.000000e+00
1.533955e-05 5.578052e-06 -3.050001e+00 2.075000e+01 0.000000e+00 5.000000e+00
1.508431e-05 5.538703e-06 -3.050001e+00 2.125000e+01 0.000000e+00 5.000000e+00
1.763734e-05 5.551789e-06 -3.050001e+00 2.175000e+01 0.000000e+00 5.000000e+00
1.563984e-05 5.473135e-06 -3.050001e+00 2.225000e+01 0.000000e+00 5.000000e+00
8.821444e-06 5.132299e-06 -3.050001e+00 2.275000e+01 0.000000e+00 5.000000e+00
2.989438e-06 4.824614e-06 -3.050001e+00 2.325000e+01 0.000000e+00 5.000000e+00
4.985177e-06 4.898322e-06 -3.050001e+00 2.375000e+01 0.000000e+00 5.000000e+00
1.068094e-05 5.425708e-06 -3.050001e+00 2.425000e+01 0.000000e+00 5.000000e+00
1.545610e-05 6.277169e-06 -3.050001e+00 2.475000e+01 0.000000e+00 5.000000e+00
8.246040e-02 2.643024e-04 -2.950001e+00 2.500000e-01 0.000000e+00 5.000000e+00
5.706102e-02 1.818492e-04 -2.950001e+00 7.500000e-01 0.000000e+00 5.000000e+00
3.001061e-02 1.047515e-04 -2.950001e+00 1.250000e+00 0.000000e+00 5.000000e+00
8.563545e-03 4.647422e-05 -2.950001e+00 1.750000e+00 0.000000e+00 5.000000e+00
9.325750e-04 1.609296e-05 -2.950001e+00 2.250000e+00 0.000000e+00 5.000000e+00
1.234890e-04 9.383159e-06 -2.950001e+00 2.750000e+00 0.000000e+00 5.000000e+00
7.134788e-05 8.055847e-06 -2.950001e+00 3.250000e+00 0.000000e+00 5.000000e+00
4.383564e-05 7.211979e-06 -2.950001e+00 3.750000e+00 0.000000e+00 5.000000e+00
2.963258e-05 6.638989e-06 -2.950001e+00 4.250000e+00 0.000000e+00 5.000000e+00
2.284844e-05 6.230899e-06 -2.950001e+00 4.750000e+00 0.000000e+00 5.000000e+00
1.687684e-05 5.821375e-06 -2.950001e+00 5.250000e+00 0.000000e+00 5.000000e+00
1.259022e-05 5.645830e-06 -2.950001e+00 5.750000e+00 0.000000e+00 5.000000e+00
1.431673e-05 5.784884e-06 -2.950001e+00 6.250000e+00 0.000000e+00 5.000000e+00
2.040694e-05 5.908400e-06 -2.950001e+00 6.750000e+00 0.000000e+00 5.000000e+00
2.967901e-05 5.729282e-06 -2.950001e+00 7.250000e+00 0.000000e+00 5.000000e+00
3.799568e-05 5.989991e-06 -2.950001e+00 7.750000e+00 0.000000e+00 5.000000e+00
3.900624e-05 6.464034e-06 -2.950001e+00 8.250000e+00 0.000000e+00 5.000000e+00
3.249218e-05 6.240267e-06 -2.950001e+00 8.750000e+00 0.000000e+00 5.000000e+00
2.812688e-05 5.911671e-06 -2.950001e+00 9.250000e+00 0.000000e+00 5.000000e+00
3.267871e-05 6.058654e-06 -2.950001e+00 9.750000e+00 0.000000e+00 5.000000e+00
4.253229e-05 6.478610e-06 -2.950001e+00 1.025000e+01 0.000000e+00 5.000000e+00
5.344535e-05 6.738924e-06 -2.950001e+00 1.075000e+01 0.000000e+00 5.000000e+00
6.516980e-05 6.946435e-06 -2.950001e+00 1.125000e+01 0.000000e+00 5.000000e+00
7.347886e-05 7.176456e-06 -2.950001e+00 1.175000e+01 0.000000e+00 5.000000e+00
7.009455e-05 7.090914e-06 -2.950001e+00 1.225000e+01 0.000000e+00 5.000000e+00
5.463728e-05 6.743586e-06 -2.950001e+00 1.275000e+01 0.000000e+00 5.000000e+00
4.152022e-05 6.435719e-06 -2.950001e+00 1.325000e+01 0.000000e+00 5.000000e+00
3.918861e-05 6.432126e-06 -2.950001e+00 1.375000e+01 0.000000e+00 5.000000e+00
4.600762e-05 6.886405e-06 -2.950001e+00 1.425000e+01 0.000000e+00 5.000000e+00
4.924755e-05 7.180679e-06 -2.950001e+00 1.475000e+01 0.000000e+00 5.000000e+00
4.915501e-05 7.139890e-06 -2.950001e+00 1.525000e+01 0.000000e+00 5.000000e+00
4.127128e-05 6.863719e-06 -2.950001e+00 1.575000e+01 0.000000e+00 5.000000e+00
2.898651e-05 6.743948e-06 -2.950001e+00 1.625000e+01 0.000000e+00 5.000000e+00
1.323236e-05 6.460830e-06 -2.950001e+00 1.675000e+01 0.000000e+00 5.000000e+00
4.479717e-06 6.329236e-06 -2.950001e+00 1.725000e+01 0.000000e+00 5.000000e+00
7.413622e-06 6.804472e-06 -2.950001e+00 1.775000e+01 0.000000e+00 5.000000e+00
2.093871e-05 7.251798e-06 -2.950001e+00 1.825000e+01 0.000000e+00 5.000000e+00
2.918494e-05 7.102834e-06 -2.950001e+00 1.875000e+01 0.000000e+00 5.000000e+00
2.784412e-05 6.688321e-06 -2.950001e+00 1.925000e+01 0.000000e+00 5.000000e+00
2.340138e-05 6.119489e-06 -2.950001e+00 1.975000e+01 0.000000e+00 5.000000e+00
2.128783e-05 5.900936e-06 -2.950001e+00 2.025000e+01 0.000000e+00 5.000000e+00
1.838100e-05 5.869352e-06 -2.950001e+00 2.075000e+01 0.000000e+00 5.000000e+00
1.571523e-05 5.860802e-06 -2.950001e+00 2.125000e+01 0.000000e+00 5.000000e+00
1.465785e-05 5.864601e-06 -2.950001e+00 2.175000e+01 0.000000e+00 5.000000e+00
1.099157e-05 5.700129e-06 -2.950001e+00 2.225000e+01 0.000000e+00 5.000000e+00
5.572377e-06 5.292656e-06 -2.950001e+00 2.275000e+01 0.000000e+00 5.000000e+00
5.860971e-07 5.028804e-06 -2.950001e+00 2.325000e+01 0.000000e+00 5.000000e+00
1.349088e-06 4.970967e-06 -2.950001e+00 2.375000e+01 0.000000e+00 5.000000e+00
4.967443e-06 5.316307e-06 -2.950001e+00 2.425000e+01 0.000000e+00 5.000000e+00
8.107854e-06 6.129160e-06 -2.950001e+00 2.475000e+01 0.000000e+00 5.000000e+00
5.123848e-02 1.808189e-04 -2.850001e+00 2.500000e-01 0.000000e+00 5.000000e+00
3.557569e-02 1.254779e-04 -2.850001e+00 7.500000e-01 0.000000e+00 5.000000e+00
1.880409e-02 7.298444e-05 -2.850001e+00 1.250000e+00 0.000000e+00 5.000000e+00
5.438715e-03 3.308273e-05 -2.850001e+00 1.750000e+00 0.000000e+00 5.000000e+00
5.973446e-04 1.320112e-05 -2.850001e+00 2.250000e+00 0.000000e+00 5.000000e+00
1.174901e-04 9.223338e-06 -2.850001e+00 2.750000e+00 0.000000e+00 5.000000e+00
7.343511e-05 8.231821e-06 -2.850001e+00 3.250000e+00 0.000000e+00 5.000000e+00
4.399546e-05 7.512496e-06 -2.850001e+00 3.750000e+00 0.000000e+00 5.000000e+00
2.720259e-05 6.907361e-06 -2.850001e+00 4.250000e+00 0.000000e+00 5.000000e+00
2.231328e-05 6.409352e-06 -2.850001e+00 4.750000e+00 0.000000e+00 5.000000e+00
1.832436e-05 5.952634e-06 -2.850001e+00 5.250000e+00 0.000000e+00 5.000000e+00
1.564426e-05 5.813742e-06 -2.850001e+00 5.750000e+00 0.000000e+00 5.000000e+00
1.488092e-05 5.703509e-06 -2.850001e+00 6.250000e+00 0.000000e+00 5.000000e+00
1.907594e-05 5.608434e-06 -2.850001e+00 6.750000e+00 0.000000e+00 5.000000e+00
