# Intensity Error [H,H,H] DeltaE [L,L,-2L] [-H,H,0]
#  shape: 40x50x1x1
5.702612e-05 8.968584e-06 4.949997e+00 6.750000e+00 0.000000e+00 6.000000e+00
5.803710e-05 8.952574e-06 4.949997e+00 7.250000e+00 0.000000e+00 6.000000e+00
5.932892e-05 8.989940e-06 4.949997e+00 7.750000e+00 0.000000e+00 6.000000e+00
6.576399e-05 9.183068e-06 4.949997e+00 8.250000e+00 0.000000e+00 6.000000e+00
7.718590e-05 9.454854e-06 4.949997e+00 8.750000e+00 0.000000e+00 6.000000e+00
7.818126e-05 9.566645e-06 4.949997e+00 9.250000e+00 0.000000e+00 6.000000e+00
6.358846e-05 9.231357e-06 4.949997e+00 9.750000e+00 0.000000e+00 6.000000e+00
4.312287e-05 8.542028e-06 4.949997e+00 1.025000e+01 0.000000e+00 6.000000e+00
3.226414e-05 8.183491e-06 4.949997e+00 1.075000e+01 0.000000e+00 6.000000e+00
3.486897e-05 8.247718e-06 4.949997e+00 1.125000e+01 0.000000e+00 6.000000e+00
4.535484e-05 8.454605e-06 4.949997e+00 1.175000e+01 0.000000e+00 6.000000e+00
5.381113e-05 8.758629e-06 4.949997e+00 1.225000e+01 0.000000e+00 6.000000e+00
5.934019e-05 9.227191e-06 4.949997e+00 1.275000e+01 0.000000e+00 6.000000e+00
6.608654e-05 9.906729e-06 4.949997e+00 1.325000e+01 0.000000e+00 6.000000e+00
7.548120e-05 1.066420e-05 4.949997e+00 1.375000e+01 0.000000e+00 6.000000e+00
7.874166e-05 1.148191e-05 4.949997e+00 1.425000e+01 0.000000e+00 6.000000e+00
7.058802e-05 1.207640e-05 4.949997e+00 1.475000e+01 0.000000e+00 6.000000e+00
5.735563e-05 1.286516e-05 4.949997e+00 1.525000e+01 0.000000e+00 6.000000e+00
5.365958e-05 1.470667e-05 4.949997e+00 1.575000e+01 0.000000e+00 6.000000e+00
6.600268e-05 1.794837e-05 4.949997e+00 1.625000e+01 0.000000e+00 6.000000e+00
8.718148e-05 2.286985e-05 4.949997e+00 1.675000e+01 0.000000e+00 6.000000e+00
nan nan 4.949997e+00 1.725000e+01 0.000000e+00 6.000000e+00
nan nan 4.949997e+00 1.775000e+01 0.000000e+00 6.000000e+00
nan nan 4.949997e+00 1.825000e+01 0.000000e+00 6.000000e+00
nan nan 4.949997e+00 1.875000e+01 0.000000e+00 6.000000e+00
nan nan 4.949997e+00 1.925000e+01 0.000000e+00 6.000000e+00
nan nan 4.949997e+00 1.975000e+01 0.000000e+00 6.000000e+00
nan nan 4.949997e+00 2.025000e+01 0.000000e+00 6.000000e+00
nan nan 4.949997e+00 2.075000e+01 0.000000e+00 6.000000e+00
nan nan 4.949997e+00 2.125000e+01 0.000000e+00 6.000000e+00
nan nan 4.949997e+00 2.175000e+01 0.000000e+00 6.000000e+00
nan nan 4.949997e+00 2.225000e+01 0.000000e+00 6.000000e+00
nan nan 4.949997e+00 2.275000e+01 0.000000e+00 6.000000e+00
nan nan 4.949997e+00 2.325000e+01 0.000000e+00 6.000000e+00
nan nan 4.949997e+00 2.375000e+01 0.000000e+00 6.000000e+00
nan nan 4.949997e+00 2.425000e+01 0.000000e+00 6.000000e+00
nan nan 4.949997e+00 2.475000e+01 0.000000e+00 6.000000e+00
3.351447e-03 8.009535e-05 5.049997e+00 2.500000e-01 0.000000e+00 6.000000e+00
2.397855e-03 5.752540e-05 5.049997e+00 7.500000e-01 0.000000e+00 6.000000e+00
1.330615e-03 3.685269e-05 5.049997e+00 1.250000e+00 0.000000e+00 6.000000e+00
4.222456e-04 2.148536e-05 5.049997e+00 1.750000e+00 0.000000e+00 6.000000e+00
7.095288e-05 1.344819e-05 5.049997e+00 2.250000e+00 0.000000e+00 6.000000e+00
2.487561e-05 1.077465e-05 5.049997e+00 2.750000e+00 0.000000e+00 6.000000e+00
3.034245e-05 9.754745e-06 5.049997e+00 3.250000e+00 0.000000e+00 6.000000e+00
3.822787e-05 9.961844e-06 5.049997e+00 3.750000e+00 0.000000e+00 6.000000e+00
4.051209e-05 1.014388e-05 5.049997e+00 4.250000e+00 0.000000e+00 6.000000e+00
3.958062e-05 1.002299e-05 5.049997e+00 4.750000e+00 0.000000e+00 6.000000e+00
3.966377e-05 9.974368e-06 5.049997e+00 5.250000e+00 0.000000e+00 6.000000e+00
4.536836e-05 9.776309e-06 5.049997e+00 5.750000e+00 0.000000e+00 6.000000e+00
5.416962e-05 9.549481e-06 5.049997e+00 6.250000e+00 0.000000e+00 6.000000e+00
5.925772e-05 9.428933e-06 5.049997e+00 6.750000e+00 0.000000e+00 6.000000e+00
5.795334e-05 9.153404e-06 5.049997e+00 7.250000e+00 0.000000e+00 6.000000e+00
5.450088e-05 8.979859e-06 5.049997e+00 7.750000e+00 0.000000e+00 6.000000e+00
5.534041e-05 8.960360e-06 5.049997e+00 8.250000e+00 0.000000e+00 6.000000e+00
6.286918e-05 9.129898e-06 5.049997e+00 8.750000e+00 0.000000e+00 6.000000e+00
6.763779e-05 9.433888e-06 5.049997e+00 9.250000e+00 0.000000e+00 6.000000e+00
6.275528e-05 9.350523e-06 5.049997e+00 9.750000e+00 0.000000e+00 6.000000e+00
5.093250e-05 8.759974e-06 5.049997e+00 1.025000e+01 0.000000e+00 6.000000e+00
4.170655e-05 8.218488e-06 5.049997e+00 1.075000e+01 0.000000e+00 6.000000e+00
4.115770e-05 8.143018e-06 5.049997e+00 1.125000e+01 0.000000e+00 6.000000e+00
4.787494e-05 8.443258e-06 5.049997e+00 1.175000e+01 0.000000e+00 6.000000e+00
5.610689e-05 8.964852e-06 5.049997e+00 1.225000e+01 0.000000e+00 6.000000e+00
6.176291e-05 9.705076e-06 5.049997e+00 1.275000e+01 0.000000e+00 6.000000e+00
6.942262e-05 1.058715e-05 5.049997e+00 1.325000e+01 0.000000e+00 6.000000e+00
8.053427e-05 1.153335e-05 5.049997e+00 1.375000e+01 0.000000e+00 6.000000e+00
8.723464e-05 1.281420e-05 5.049997e+00 1.425000e+01 0.000000e+00 6.000000e+00
7.978182e-05 1.379369e-05 5.049997e+00 1.475000e+01 0.000000e+00 6.000000e+00
6.358795e-05 1.472625e-05 5.049997e+00 1.525000e+01 0.000000e+00 6.000000e+00
5.217221e-05 1.723112e-05 5.049997e+00 1.575000e+01 0.000000e+00 6.000000e+00
nan nan 5.049997e+00 1.625000e+01 0.000000e+00 6.000000e+00
nan nan 5.049997e+00 1.675000e+01 0.000000e+00 6.000000e+00
nan nan 5.049997e+00 1.725000e+01 0.000000e+00 6.000000e+00
nan nan 5.049997e+00 1.775000e+01 0.000000e+00 6.000000e+00
nan nan 5.049997e+00 1.825000e+01 0.000000e+00 6.000000e+00
nan nan 5.049997e+00 1.875000e+01 0.000000e+00 6.000000e+00
nan nan 5.049997e+00 1.925000e+01 0.000000e+00 6.000000e+00
nan nan 5.049997e+00 1.975000e+01 0.000000e+00 6.000000e+00
nan nan 5.049997e+00 2.025000e+01 0.000000e+00 6.000000e+00
nan nan 5.049997e+00 2.075000e+01 0.000000e+00 6.000000e+00
nan nan 5.049997e+00 2.125000e+01 0.000000e+00 6.000000e+00
nan nan 5.049997e+00 2.175000e+01 0.000000e+00 6.000000e+00
nan nan 5.049997e+00 2.225000e+01 0.000000e+00 6.000000e+00
nan nan 5.049997e+00 2.275000e+01 0.000000e+00 6.000000e+00
nan nan 5.049997e+00 2.325000e+01 0.000000e+00 6.000000e+00
nan nan 5.049997e+00 2.375000e+01 0.000000e+00 6.000000e+00
nan nan 5.049997e+00 2.425000e+01 0.000000e+00 6.000000e+00
nan nan 5.049997e+00 2.475000e+01 0.000000e+00 6.000000e+00
3.671635e-03 8.655962e-05 5.149997e+00 2.500000e-01 0.000000e+00 6.000000e+00
2.564484e-03 6.073039e-05 5.149997e+00 7.500000e-01 0.000000e+00 6.000000e+00
1.368409e-03 3.752804e-05 5.149997e+00 1.250000e+00 0.000000e+00 6.000000e+00
4.080319e-04 2.133852e-05 5.149997e+00 1.750000e+00 0.000000e+00 6.000000e+00
6.314859e-05 1.333677e-05 5.149997e+00 2.250000e+00 0.000000e+00 6.000000e+00
2.543201e-05 1.064882e-05 5.149997e+00 2.750000e+00 0.000000e+00 6.000000e+00
3.152564e-05 9.976942e-06 5.149997e+00 3.250000e+00 0.000000e+00 6.000000e+00
3.932577e-05 9.999501e-06 5.149997e+00 3.750000e+00 0.000000e+00 6.000000e+00
4.012769e-05 9.695898e-06 5.149997e+00 4.250000e+00 0.000000e+00 6.000000e+00
3.768030e-05 9.389679e-06 5.149997e+00 4.750000e+00 0.000000e+00 6.000000e+00
4.069951e-05 9.420487e-06 5.149997e+00 5.250000e+00 0.000000e+00 6.000000e+00
4.845802e-05 9.521891e-06 5.149997e+00 5.750000e+00 0.000000e+00 6.000000e+00
5.623413e-05 9.761538e-06 5.149997e+00 6.250000e+00 0.000000e+00 6.000000e+00
5.921676e-05 9.886349e-06 5.149997e+00 6.750000e+00 0.000000e+00 6.000000e+00
5.724351e-05 9.603033e-06 5.149997e+00 7.250000e+00 0.000000e+00 6.000000e+00
5.225212e-05 9.239233e-06 5.149997e+00 7.750000e+00 0.000000e+00 6.000000e+00
4.783861e-05 9.039053e-06 5.149997e+00 8.250000e+00 0.000000e+00 6.000000e+00
4.829296e-05 9.115965e-06 5.149997e+00 8.750000e+00 0.000000e+00 6.000000e+00
5.269848e-05 9.325236e-06 5.149997e+00 9.250000e+00 0.000000e+00 6.000000e+00
5.695541e-05 9.312051e-06 5.149997e+00 9.750000e+00 0.000000e+00 6.000000e+00
5.609374e-05 9.033955e-06 5.149997e+00 1.025000e+01 0.000000e+00 6.000000e+00
5.171670e-05 8.762683e-06 5.149997e+00 1.075000e+01 0.000000e+00 6.000000e+00
5.082274e-05 8.787434e-06 5.149997e+00 1.125000e+01 0.000000e+00 6.000000e+00
5.523831e-05 9.213108e-06 5.149997e+00 1.175000e+01 0.000000e+00 6.000000e+00
6.335991e-05 9.828377e-06 5.149997e+00 1.225000e+01 0.000000e+00 6.000000e+00
6.803581e-05 1.056419e-05 5.149997e+00 1.275000e+01 0.000000e+00 6.000000e+00
7.385140e-05 1.158474e-05 5.149997e+00 1.325000e+01 0.000000e+00 6.000000e+00
8.216377e-05 1.273000e-05 5.149997e+00 1.375000e+01 0.000000e+00 6.000000e+00
9.110958e-05 1.448634e-05 5.149997e+00 1.425000e+01 0.000000e+00 6.000000e+00
8.696407e-05 1.614270e-05 5.149997e+00 1.475000e+01 0.000000e+00 6.000000e+00
7.224386e-05 1.763613e-05 5.149997e+00 1.525000e+01 0.000000e+00 6.000000e+00
nan nan 5.149997e+00 1.575000e+01 0.000000e+00 6.000000e+00
nan nan 5.149997e+00 1.625000e+01 0.000000e+00 6.000000e+00
nan nan 5.149997e+00 1.675000e+01 0.000000e+00 6.000000e+00
nan nan 5.149997e+00 1.725000e+01 0.000000e+00 6.000000e+00
nan nan 5.149997e+00 1.775000e+01 0.000000e+00 6.000000e+00
nan nan 5.149997e+00 1.825000e+01 0.000000e+00 6.000000e+00
nan nan 5.149997e+00 1.875000e+01 0.000000e+00 6.000000e+00
nan nan 5.149997e+00 1.925000e+01 0.000000e+00 6.000000e+00
nan nan 5.149997e+00 1.975000e+01 0.000000e+00 6.000000e+00
nan nan 5.149997e+00 2.025000e+01 0.000000e+00 6.000000e+00
nan nan 5.149997e+00 2.075000e+01 0.000000e+00 6.000000e+00
nan nan 5.149997e+00 2.125000e+01 0.000000e+00 6.000000e+00
nan nan 5.149997e+00 2.175000e+01 0.000000e+00 6.000000e+00
nan nan 5.149997e+00 2.225000e+01 0.000000e+00 6.000000e+00
nan nan 5.149997e+00 2.275000e+01 0.000000e+00 6.000000e+00
nan nan 5.149997e+00 2.325000e+01 0.000000e+00 6.000000e+00
nan nan 5.149997e+00 2.375000e+01 0.000000e+00 6.000000e+00
nan nan 5.149997e+00 2.425000e+01 0.000000e+00 6.000000e+00
nan nan 5.149997e+00 2.475000e+01 0.000000e+00 6.000000e+00
3.450307e-03 8.051979e-05 5.249997e+00 2.500000e-01 0.000000e+00 6.000000e+00
2.352275e-03 5.765072e-05 5.249997e+00 7.500000e-01 0.000000e+00 6.000000e+00
1.216882e-03 3.766715e-05 5.249997e+00 1.250000e+00 0.000000e+00 6.000000e+00
3.538951e-04 2.378243e-05 5.249997e+00 1.750000e+00 0.000000e+00 6.000000e+00
5.577322e-05 1.536543e-05 5.249997e+00 2.250000e+00 0.000000e+00 6.000000e+00
3.020241e-05 1.135556e-05 5.249997e+00 2.750000e+00 0.000000e+00 6.000000e+00
3.492447e-05 1.036316e-05 5.249997e+00 3.250000e+00 0.000000e+00 6.000000e+00
4.109424e-05 1.013617e-05 5.249997e+00 3.750000e+00 0.000000e+00 6.000000e+00
4.072201e-05 9.669694e-06 5.249997e+00 4.250000e+00 0.000000e+00 6.000000e+00
3.688726e-05 9.475641e-06 5.249997e+00 4.750000e+00 0.000000e+00 6.000000e+00
3.994606e-05 9.416518e-06 5.249997e+00 5.250000e+00 0.000000e+00 6.000000e+00
4.567686e-05 9.254404e-06 5.249997e+00 5.750000e+00 0.000000e+00 6.000000e+00
4.974212e-05 9.512882e-06 5.249997e+00 6.250000e+00 0.000000e+00 6.000000e+00
5.111500e-05 9.849328e-06 5.249997e+00 6.750000e+00 0.000000e+00 6.000000e+00
5.100849e-05 9.915424e-06 5.249997e+00 7.250000e+00 0.000000e+00 6.000000e+00
4.890574e-05 9.702381e-06 5.249997e+00 7.750000e+00 0.000000e+00 6.000000e+00
4.351737e-05 9.302781e-06 5.249997e+00 8.250000e+00 0.000000e+00 6.000000e+00
3.826140e-05 9.111386e-06 5.249997e+00 8.750000e+00 0.000000e+00 6.000000e+00
3.905876e-05 8.973307e-06 5.249997e+00 9.250000e+00 0.000000e+00 6.000000e+00
4.728891e-05 8.939005e-06 5.249997e+00 9.750000e+00 0.000000e+00 6.000000e+00
5.420530e-05 8.960996e-06 5.249997e+00 1.025000e+01 0.000000e+00 6.000000e+00
5.661230e-05 9.046611e-06 5.249997e+00 1.075000e+01 0.000000e+00 6.000000e+00
6.101685e-05 9.490859e-06 5.249997e+00 1.125000e+01 0.000000e+00 6.000000e+00
6.906333e-05 1.056376e-05 5.249997e+00 1.175000e+01 0.000000e+00 6.000000e+00
7.814312e-05 1.179125e-05 5.249997e+00 1.225000e+01 0.000000e+00 6.000000e+00
7.878700e-05 1.257248e-05 5.249997e+00 1.275000e+01 0.000000e+00 6.000000e+00
7.735486e-05 1.355817e-05 5.249997e+00 1.325000e+01 0.000000e+00 6.000000e+00
7.806114e-05 1.493627e-05 5.249997e+00 1.375000e+01 0.000000e+00 6.000000e+00
8.679403e-05 1.724386e-05 5.249997e+00 1.425000e+01 0.000000e+00 6.000000e+00
8.574562e-05 2.054931e-05 5.249997e+00 1.475000e+01 0.000000e+00 6.000000e+00
nan nan 5.249997e+00 1.525000e+01 0.000000e+00 6.000000e+00
nan nan 5.249997e+00 1.575000e+01 0.000000e+00 6.000000e+00
nan nan 5.249997e+00 1.625000e+01 0.000000e+00 6.000000e+00
nan nan 5.249997e+00 1.675000e+01 0.000000e+00 6.000000e+00
nan nan 5.249997e+00 1.725000e+01 0.000000e+00 6.000000e+00
nan nan 5.249997e+00 1.775000e+01 0.000000e+00 6.000000e+00
nan nan 5.249997e+00 1.825000e+01 0.000000e+00 6.000000e+00
nan nan 5.249997e+00 1.875000e+01 0.000000e+00 6.000000e+00
nan nan 5.249997e+00 1.925000e+01 0.000000e+00 6.000000e+00
nan nan 5.249997e+00 1.975000e+01 0.000000e+00 6.000000e+00
nan nan 5.249997e+00 2.025000e+01 0.000000e+00 6.000000e+00
nan nan 5.249997e+00 2.075000e+01 0.000000e+00 6.000000e+00
nan nan 5.249997e+00 2.125000e+01 0.000000e+00 6.000000e+00
nan nan 5.249997e+00 2.175000e+01 0.000000e+00 6.000000e+00
nan nan 5.249997e+00 2.225000e+01 0.000000e+00 6.000000e+00
nan nan 5.249997e+00 2.275000e+01 0.000000e+00 6.000000e+00
nan nan 5.249997e+00 2.325000e+01 0.000000e+00 6.000000e+00
nan nan 5.249997e+00 2.375000e+01 0.000000e+00 6.000000e+00
nan nan 5.249997e+00 2.425000e+01 0.000000e+00 6.000000e+00
nan nan 5.249997e+00 2.475000e+01 0.000000e+00 6.000000e+00
3.361438e-03 7.996763e-05 5.349997e+00 2.500000e-01 0.000000e+00 6.000000e+00
2.286271e-03 5.926543e-05 5.349997e+00 7.500000e-01 0.000000e+00 6.000000e+00
1.186368e-03 4.117692e-05 5.349997e+00 1.250000e+00 0.000000e+00 6.000000e+00
3.523328e-04 2.744671e-05 5.349997e+00 1.750000e+00 0.000000e+00 6.000000e+00
5.951730e-05 1.741088e-05 5.349997e+00 2.250000e+00 0.000000e+00 6.000000e+00
3.271317e-05 1.182065e-05 5.349997e+00 2.750000e+00 0.000000e+00 6.000000e+00
3.251719e-05 1.022527e-05 5.349997e+00 3.250000e+00 0.000000e+00 6.000000e+00
3.799073e-05 9.940559e-06 5.349997e+00 3.750000e+00 0.000000e+00 6.000000e+00
4.083885e-05 9.703274e-06 5.349997e+00 4.250000e+00 0.000000e+00 6.000000e+00
3.866493e-05 9.740667e-06 5.349997e+00 4.750000e+00 0.000000e+00 6.000000e+00
3.884336e-05 9.513476e-06 5.349997e+00 5.250000e+00 0.000000e+00 6.000000e+00
3.977747e-05 9.195838e-06 5.349997e+00 5.750000e+00 0.000000e+00 6.000000e+00
4.011675e-05 9.202572e-06 5.349997e+00 6.250000e+00 0.000000e+00 6.000000e+00
4.079203e-05 9.249963e-06 5.349997e+00 6.750000e+00 0.000000e+00 6.000000e+00
4.164139e-05 9.362165e-06 5.349997e+00 7.250000e+00 0.000000e+00 6.000000e+00
4.332423e-05 9.503006e-06 5.349997e+00 7.750000e+00 0.000000e+00 6.000000e+00
4.204323e-05 9.354192e-06 5.349997e+00 8.250000e+00 0.000000e+00 6.000000e+00
3.698106e-05 9.161415e-06 5.349997e+00 8.750000e+00 0.000000e+00 6.000000e+00
3.493032e-05 8.871398e-06 5.349997e+00 9.250000e+00 0.000000e+00 6.000000e+00
4.139645e-05 8.948535e-06 5.349997e+00 9.750000e+00 0.000000e+00 6.000000e+00
5.018778e-05 9.129925e-06 5.349997e+00 1.025000e+01 0.000000e+00 6.000000e+00
5.731862e-05 9.495710e-06 5.349997e+00 1.075000e+01 0.000000e+00 6.000000e+00
6.785814e-05 1.046209e-05 5.349997e+00 1.125000e+01 0.000000e+00 6.000000e+00
8.216359e-05 1.218348e-05 5.349997e+00 1.175000e+01 0.000000e+00 6.000000e+00
9.508583e-05 1.425112e-05 5.349997e+00 1.225000e+01 0.000000e+00 6.000000e+00
9.332458e-05 1.566333e-05 5.349997e+00 1.275000e+01 0.000000e+00 6.000000e+00
8.249190e-05 1.734505e-05 5.349997e+00 1.325000e+01 0.000000e+00 6.000000e+00
7.079306e-05 2.000114e-05 5.349997e+00 1.375000e+01 0.000000e+00 6.000000e+00
nan nan 5.349997e+00 1.425000e+01 0.000000e+00 6.000000e+00
nan nan 5.349997e+00 1.475000e+01 0.000000e+00 6.000000e+00
nan nan 5.349997e+00 1.525000e+01 0.000000e+00 6.000000e+00
nan nan 5.349997e+00 1.575000e+01 0.000000e+00 6.000000e+00
nan nan 5.349997e+00 1.625000e+01 0.000000e+00 6.000000e+00
nan nan 5.349997e+00 1.675000e+01 0.000000e+00 6.000000e+00
nan nan 5.349997e+00 1.725000e+01 0.000000e+00 6.000000e+00
nan nan 5.349997e+00 1.775000e+01 0.000000e+00 6.000000e+00
nan nan 5.349997e+00 1.825000e+01 0.000000e+00 6.000000e+00
nan nan 5.349997e+00 1.875000e+01 0.000000e+00 6.000000e+00
nan nan 5.349997e+00 1.925000e+01 0.000000e+00 6.000000e+00
nan nan 5.349997e+00 1.975000e+01 0.000000e+00 6.000000e+00
nan nan 5.349997e+00 2.025000e+01 0.000000e+00 6.000000e+00
nan nan 5.349997e+00 2.075000e+01 0.000000e+00 6.000000e+00
nan nan 5.349997e+00 2.125000e+01 0.000000e+00 6.000000e+00
nan nan 5.349997e+00 2.175000e+01 0.000000e+00 6.000000e+00
nan nan 5.349997e+00 2.225000e+01 0.000000e+00 6.000000e+00
nan nan 5.349997e+00 2.275000e+01 0.000000e+00 6.000000e+00
nan nan 5.349997e+00 2.325000e+01 0.000000e+00 6.000000e+00
nan nan 5.349997e+00 2.375000e+01 0.000000e+00 6.000000e+00
nan nan 5.349997e+00 2.425000e+01 0.000000e+00 6.000000e+00
nan nan 5.349997e+00 2.475000e+01 0.000000e+00 6.000000e+00
3.517901e-03 8.544594e-05 5.449997e+00 2.500000e-01 0.000000e+00 6.000000e+00
2.414277e-03 6.286257e-05 5.449997e+00 7.500000e-01 0.000000e+00 6.000000e+00
1.273058e-03 4.313818e-05 5.449997e+00 1.250000e+00 0.000000e+00 6.000000e+00
3.875309e-04 2.797430e-05 5.449997e+00 1.750000e+00 0.000000e+00 6.000000e+00
7.144591e-05 1.728244e-05 5.449997e+00 2.250000e+00 0.000000e+00 6.000000e+00
3.761854e-05 1.169399e-05 5.449997e+00 2.750000e+00 0.000000e+00 6.000000e+00
3.376007e-05 1.002552e-05 5.449997e+00 3.250000e+00 0.000000e+00 6.000000e+00
3.833407e-05 9.588751e-06 5.449997e+00 3.750000e+00 0.000000e+00 6.000000e+00
4.410205e-05 9.372696e-06 5.449997e+00 4.250000e+00 0.000000e+00 6.000000e+00
4.338115e-05 9.450848e-06 5.449997e+00 4.750000e+00 0.000000e+00 6.000000e+00
4.023842e-05 9.173421e-06 5.449997e+00 5.250000e+00 0.000000e+00 6.000000e+00
3.778297e-05 9.055642e-06 5.449997e+00 5.750000e+00 0.000000e+00 6.000000e+00
3.806130e-05 9.123489e-06 5.449997e+00 6.250000e+00 0.000000e+00 6.000000e+00
4.026770e-05 9.058069e-06 5.449997e+00 6.750000e+00 0.000000e+00 6.000000e+00
4.149924e-05 8.988873e-06 5.449997e+00 7.250000e+00 0.000000e+00 6.000000e+00
4.319080e-05 9.074937e-06 5.449997e+00 7.750000e+00 0.000000e+00 6.000000e+00
4.496429e-05 9.320939e-06 5.449997e+00 8.250000e+00 0.000000e+00 6.000000e+00
4.275424e-05 9.576807e-06 5.449997e+00 8.750000e+00 0.000000e+00 6.000000e+00
4.051279e-05 9.489103e-06 5.449997e+00 9.250000e+00 0.000000e+00 6.000000e+00
4.331910e-05 9.671864e-06 5.449997e+00 9.750000e+00 0.000000e+00 6.000000e+00
4.968768e-05 1.018058e-05 5.449997e+00 1.025000e+01 0.000000e+00 6.000000e+00
5.760266e-05 1.087995e-05 5.449997e+00 1.075000e+01 0.000000e+00 6.000000e+00
7.067884e-05 1.203973e-05 5.449997e+00 1.125000e+01 0.000000e+00 6.000000e+00
9.036859e-05 1.433162e-05 5.449997e+00 1.175000e+01 0.000000e+00 6.000000e+00
1.109214e-04 1.750222e-05 5.449997e+00 1.225000e+01 0.000000e+00 6.000000e+00
1.142860e-04 2.042297e-05 5.449997e+00 1.275000e+01 0.000000e+00 6.000000e+00
9.559719e-05 2.457212e-05 5.449997e+00 1.325000e+01 0.000000e+00 6.000000e+00
nan nan 5.449997e+00 1.375000e+01 0.000000e+00 6.000000e+00
nan nan 5.449997e+00 1.425000e+01 0.000000e+00 6.000000e+00
nan nan 5.449997e+00 1.475000e+01 0.000000e+00 6.000000e+00
nan nan 5.449997e+00 1.525000e+01 0.000000e+00 6.000000e+00
nan nan 5.449997e+00 1.575000e+01 0.000000e+00 6.000000e+00
nan nan 5.449997e+00 1.625000e+01 0.000000e+00 6.000000e+00
nan nan 5.449997e+00 1.675000e+01 0.000000e+00 6.000000e+00
nan nan 5.449997e+00 1.725000e+01 0.000000e+00 6.000000e+00
nan nan 5.449997e+00 1.775000e+01 0.000000e+00 6.000000e+00
nan nan 5.449997e+00 1.825000e+01 0.000000e+00 6.000000e+00
nan nan 5.449997e+00 1.875000e+01 0.000000e+00 6.000000e+00
nan nan 5.449997e+00 1.925000e+01 0.000000e+00 6.000000e+00
nan nan 5.449997e+00 1.975000e+01 0.000000e+00 6.000000e+00
nan nan 5.449997e+00 2.025000e+01 0.000000e+00 6.000000e+00
nan nan 5.449997e+00 2.075000e+01 0.000000e+00 6.000000e+00
nan nan 5.449997e+00 2.125000e+01 0.000000e+00 6.000000e+00
nan nan 5.449997e+00 2.175000e+01 0.000000e+00 6.000000e+00
nan nan 5.449997e+00 2.225000e+01 0.000000e+00 6.000000e+00
nan nan 5.449997e+00 2.275000e+01 0.000000e+00 6.000000e+00
nan nan 5.449997e+00 2.325000e+01 0.000000e+00 6.000000e+00
nan nan 5.449997e+00 2.375000e+01 0.000000e+00 6.000000e+00
nan nan 5.449997e+00 2.425000e+01 0.000000e+00 6.000000e+00
nan nan 5.449997e+00 2.475000e+01 0.000000e+00 6.000000e+00
3.505249e-03 8.224986e-05 5.549997e+00 2.500000e-01 0.000000e+00 6.000000e+00
2.423029e-03 5.900618e-05 5.549997e+00 7.500000e-01 0.000000e+00 6.000000e+00
1.295034e-03 3.856829e-05 5.549997e+00 1.250000e+00 0.000000e+00 6.000000e+00
4.077006e-04 2.350157e-05 5.549997e+00 1.750000e+00 0.000000e+00 6.000000e+00
9.302830e-05 1.468740e-05 5.549997e+00 2.250000e+00 0.000000e+00 6.000000e+00
5.279787e-05 1.100984e-05 5.549997e+00 2.750000e+00 0.000000e+00 6.000000e+00
4.218465e-05 9.663507e-06 5.549997e+00 3.250000e+00 0.000000e+00 6.000000e+00
4.114417e-05 9.147821e-06 5.549997e+00 3.750000e+00 0.000000e+00 6.000000e+00
4.633270e-05 9.008373e-06 5.549997e+00 4.250000e+00 0.000000e+00 6.000000e+00
4.766493e-05 9.099179e-06 5.549997e+00 4.750000e+00 0.000000e+00 6.000000e+00
4.356124e-05 9.016539e-06 5.549997e+00 5.250000e+00 0.000000e+00 6.000000e+00
4.058036e-05 9.191597e-06 5.549997e+00 5.750000e+00 0.000000e+00 6.000000e+00
4.265182e-05 9.386323e-06 5.549997e+00 6.250000e+00 0.000000e+00 6.000000e+00
4.806195e-05 9.429697e-06 5.549997e+00 6.750000e+00 0.000000e+00 6.000000e+00
5.092868e-05 9.417093e-06 5.549997e+00 7.250000e+00 0.000000e+00 6.000000e+00
5.166101e-05 9.348316e-06 5.549997e+00 7.750000e+00 0.000000e+00 6.000000e+00
5.252896e-05 9.550994e-06 5.549997e+00 8.250000e+00 0.000000e+00 6.000000e+00
4.979722e-05 9.999195e-06 5.549997e+00 8.750000e+00 0.000000e+00 6.000000e+00
4.499542e-05 9.991539e-06 5.549997e+00 9.250000e+00 0.000000e+00 6.000000e+00
4.351779e-05 1.034434e-05 5.549997e+00 9.750000e+00 0.000000e+00 6.000000e+00
4.714559e-05 1.165000e-05 5.549997e+00 1.025000e+01 0.000000e+00 6.000000e+00
5.620992e-05 1.300112e-05 5.549997e+00 1.075000e+01 0.000000e+00 6.000000e+00
6.947212e-05 1.438859e-05 5.549997e+00 1.125000e+01 0.000000e+00 6.000000e+00
8.888856e-05 1.752223e-05 5.549997e+00 1.175000e+01 0.000000e+00 6.000000e+00
1.129078e-04 2.239349e-05 5.549997e+00 1.225000e+01 0.000000e+00 6.000000e+00
nan nan 5.549997e+00 1.275000e+01 0.000000e+00 6.000000e+00
nan nan 5.549997e+00 1.325000e+01 0.000000e+00 6.000000e+00
nan nan 5.549997e+00 1.375000e+01 0.000000e+00 6.000000e+00
nan nan 5.549997e+00 1.425000e+01 0.000000e+00 6.000000e+00
nan nan 5.549997e+00 1.475000e+01 0.000000e+00 6.000000e+00
nan nan 5.549997e+00 1.525000e+01 0.000000e+00 6.000000e+00
nan nan 5.549997e+00 1.575000e+01 0.000000e+00 6.000000e+00
