# Intensity Error [H,0,0] DeltaE [0,0,L] [0,K,0]
#  shape: 80x50x1x1
3.072758e-05 8.717296e-06 -3.450001e+00 1.525000e+01 8.000000e+00 0.000000e+00
2.466357e-05 8.141887e-06 -3.450001e+00 1.575000e+01 8.000000e+00 0.000000e+00
2.303811e-05 7.881328e-06 -3.450001e+00 1.625000e+01 8.000000e+00 0.000000e+00
2.737645e-05 7.912336e-06 -3.450001e+00 1.675000e+01 8.000000e+00 0.000000e+00
3.480969e-05 8.205720e-06 -3.450001e+00 1.725000e+01 8.000000e+00 0.000000e+00
3.606918e-05 8.594817e-06 -3.450001e+00 1.775000e+01 8.000000e+00 0.000000e+00
2.747395e-05 9.182278e-06 -3.450001e+00 1.825000e+01 8.000000e+00 0.000000e+00
2.145933e-05 9.350072e-06 -3.450001e+00 1.875000e+01 8.000000e+00 0.000000e+00
2.487734e-05 9.106395e-06 -3.450001e+00 1.925000e+01 8.000000e+00 0.000000e+00
3.255674e-05 9.233502e-06 -3.450001e+00 1.975000e+01 8.000000e+00 0.000000e+00
4.117891e-05 9.322218e-06 -3.450001e+00 2.025000e+01 8.000000e+00 0.000000e+00
4.955118e-05 9.387680e-06 -3.450001e+00 2.075000e+01 8.000000e+00 0.000000e+00
5.227549e-05 9.869039e-06 -3.450001e+00 2.125000e+01 8.000000e+00 0.000000e+00
4.827766e-05 9.888071e-06 -3.450001e+00 2.175000e+01 8.000000e+00 0.000000e+00
4.214598e-05 9.824565e-06 -3.450001e+00 2.225000e+01 8.000000e+00 0.000000e+00
4.223442e-05 1.040234e-05 -3.450001e+00 2.275000e+01 8.000000e+00 0.000000e+00
4.292970e-05 1.068525e-05 -3.450001e+00 2.325000e+01 8.000000e+00 0.000000e+00
3.268775e-05 1.050907e-05 -3.450001e+00 2.375000e+01 8.000000e+00 0.000000e+00
1.626635e-05 1.039536e-05 -3.450001e+00 2.425000e+01 8.000000e+00 0.000000e+00
6.360584e-06 1.069513e-05 -3.450001e+00 2.475000e+01 8.000000e+00 0.000000e+00
1.631949e-03 7.098035e-05 -3.350001e+00 2.500000e-01 8.000000e+00 0.000000e+00
1.151332e-03 5.145578e-05 -3.350001e+00 7.500000e-01 8.000000e+00 0.000000e+00
6.397726e-04 3.449292e-05 -3.350001e+00 1.250000e+00 8.000000e+00 0.000000e+00
2.158277e-04 2.206698e-05 -3.350001e+00 1.750000e+00 8.000000e+00 0.000000e+00
4.939682e-05 1.492240e-05 -3.350001e+00 2.250000e+00 8.000000e+00 0.000000e+00
2.402804e-05 1.250701e-05 -3.350001e+00 2.750000e+00 8.000000e+00 0.000000e+00
3.335146e-05 1.213000e-05 -3.350001e+00 3.250000e+00 8.000000e+00 0.000000e+00
4.224391e-05 1.135182e-05 -3.350001e+00 3.750000e+00 8.000000e+00 0.000000e+00
4.604666e-05 1.028695e-05 -3.350001e+00 4.250000e+00 8.000000e+00 0.000000e+00
5.613260e-05 1.033685e-05 -3.350001e+00 4.750000e+00 8.000000e+00 0.000000e+00
7.229176e-05 1.152560e-05 -3.350001e+00 5.250000e+00 8.000000e+00 0.000000e+00
8.364010e-05 1.242978e-05 -3.350001e+00 5.750000e+00 8.000000e+00 0.000000e+00
7.398485e-05 1.235122e-05 -3.350001e+00 6.250000e+00 8.000000e+00 0.000000e+00
5.681987e-05 1.191585e-05 -3.350001e+00 6.750000e+00 8.000000e+00 0.000000e+00
4.285306e-05 1.154071e-05 -3.350001e+00 7.250000e+00 8.000000e+00 0.000000e+00
4.786902e-05 1.177214e-05 -3.350001e+00 7.750000e+00 8.000000e+00 0.000000e+00
5.424215e-05 1.211830e-05 -3.350001e+00 8.250000e+00 8.000000e+00 0.000000e+00
5.460894e-05 1.210799e-05 -3.350001e+00 8.750000e+00 8.000000e+00 0.000000e+00
4.291286e-05 1.174786e-05 -3.350001e+00 9.250000e+00 8.000000e+00 0.000000e+00
3.282675e-05 1.164247e-05 -3.350001e+00 9.750000e+00 8.000000e+00 0.000000e+00
2.351023e-05 1.184696e-05 -3.350001e+00 1.025000e+01 8.000000e+00 0.000000e+00
2.679398e-05 1.281398e-05 -3.350001e+00 1.075000e+01 8.000000e+00 0.000000e+00
3.456474e-05 1.505808e-05 -3.350001e+00 1.125000e+01 8.000000e+00 0.000000e+00
4.789187e-05 1.655587e-05 -3.350001e+00 1.175000e+01 8.000000e+00 0.000000e+00
4.551076e-05 1.598849e-05 -3.350001e+00 1.225000e+01 8.000000e+00 0.000000e+00
3.462470e-05 1.372025e-05 -3.350001e+00 1.275000e+01 8.000000e+00 0.000000e+00
3.232597e-05 1.194305e-05 -3.350001e+00 1.325000e+01 8.000000e+00 0.000000e+00
4.085967e-05 1.131220e-05 -3.350001e+00 1.375000e+01 8.000000e+00 0.000000e+00
4.492259e-05 1.091236e-05 -3.350001e+00 1.425000e+01 8.000000e+00 0.000000e+00
4.287357e-05 1.018787e-05 -3.350001e+00 1.475000e+01 8.000000e+00 0.000000e+00
3.751604e-05 9.466012e-06 -3.350001e+00 1.525000e+01 8.000000e+00 0.000000e+00
3.499638e-05 8.815755e-06 -3.350001e+00 1.575000e+01 8.000000e+00 0.000000e+00
3.510600e-05 8.325978e-06 -3.350001e+00 1.625000e+01 8.000000e+00 0.000000e+00
3.666871e-05 8.165506e-06 -3.350001e+00 1.675000e+01 8.000000e+00 0.000000e+00
3.439377e-05 8.212057e-06 -3.350001e+00 1.725000e+01 8.000000e+00 0.000000e+00
2.913712e-05 8.340804e-06 -3.350001e+00 1.775000e+01 8.000000e+00 0.000000e+00
2.180588e-05 8.869157e-06 -3.350001e+00 1.825000e+01 8.000000e+00 0.000000e+00
2.729972e-05 9.478395e-06 -3.350001e+00 1.875000e+01 8.000000e+00 0.000000e+00
3.870233e-05 9.609089e-06 -3.350001e+00 1.925000e+01 8.000000e+00 0.000000e+00
4.974224e-05 9.794279e-06 -3.350001e+00 1.975000e+01 8.000000e+00 0.000000e+00
5.153566e-05 9.725131e-06 -3.350001e+00 2.025000e+01 8.000000e+00 0.000000e+00
5.092534e-05 9.607633e-06 -3.350001e+00 2.075000e+01 8.000000e+00 0.000000e+00
4.528794e-05 9.521670e-06 -3.350001e+00 2.125000e+01 8.000000e+00 0.000000e+00
3.632382e-05 8.947102e-06 -3.350001e+00 2.175000e+01 8.000000e+00 0.000000e+00
2.635919e-05 8.557211e-06 -3.350001e+00 2.225000e+01 8.000000e+00 0.000000e+00
2.469583e-05 8.827800e-06 -3.350001e+00 2.275000e+01 8.000000e+00 0.000000e+00
2.546108e-05 9.300654e-06 -3.350001e+00 2.325000e+01 8.000000e+00 0.000000e+00
2.071334e-05 9.591459e-06 -3.350001e+00 2.375000e+01 8.000000e+00 0.000000e+00
1.178995e-05 9.751867e-06 -3.350001e+00 2.425000e+01 8.000000e+00 0.000000e+00
6.817278e-06 1.046256e-05 -3.350001e+00 2.475000e+01 8.000000e+00 0.000000e+00
1.879966e-03 6.802773e-05 -3.250001e+00 2.500000e-01 8.000000e+00 0.000000e+00
1.340298e-03 4.896163e-05 -3.250001e+00 7.500000e-01 8.000000e+00 0.000000e+00
7.484716e-04 3.216565e-05 -3.250001e+00 1.250000e+00 8.000000e+00 0.000000e+00
2.562448e-04 2.013343e-05 -3.250001e+00 1.750000e+00 8.000000e+00 0.000000e+00
5.716653e-05 1.390064e-05 -3.250001e+00 2.250000e+00 8.000000e+00 0.000000e+00
2.641831e-05 1.264546e-05 -3.250001e+00 2.750000e+00 8.000000e+00 0.000000e+00
2.825647e-05 1.236992e-05 -3.250001e+00 3.250000e+00 8.000000e+00 0.000000e+00
3.280928e-05 1.119634e-05 -3.250001e+00 3.750000e+00 8.000000e+00 0.000000e+00
3.431607e-05 1.019333e-05 -3.250001e+00 4.250000e+00 8.000000e+00 0.000000e+00
3.958089e-05 9.911952e-06 -3.250001e+00 4.750000e+00 8.000000e+00 0.000000e+00
4.507069e-05 1.030806e-05 -3.250001e+00 5.250000e+00 8.000000e+00 0.000000e+00
5.288129e-05 1.094541e-05 -3.250001e+00 5.750000e+00 8.000000e+00 0.000000e+00
5.038984e-05 1.108756e-05 -3.250001e+00 6.250000e+00 8.000000e+00 0.000000e+00
4.598532e-05 1.106393e-05 -3.250001e+00 6.750000e+00 8.000000e+00 0.000000e+00
4.066544e-05 1.099774e-05 -3.250001e+00 7.250000e+00 8.000000e+00 0.000000e+00
5.033797e-05 1.166940e-05 -3.250001e+00 7.750000e+00 8.000000e+00 0.000000e+00
5.754573e-05 1.225012e-05 -3.250001e+00 8.250000e+00 8.000000e+00 0.000000e+00
5.573203e-05 1.218120e-05 -3.250001e+00 8.750000e+00 8.000000e+00 0.000000e+00
3.868452e-05 1.135889e-05 -3.250001e+00 9.250000e+00 8.000000e+00 0.000000e+00
2.592695e-05 1.065300e-05 -3.250001e+00 9.750000e+00 8.000000e+00 0.000000e+00
1.715914e-05 1.109954e-05 -3.250001e+00 1.025000e+01 8.000000e+00 0.000000e+00
2.119669e-05 1.216937e-05 -3.250001e+00 1.075000e+01 8.000000e+00 0.000000e+00
2.689592e-05 1.401212e-05 -3.250001e+00 1.125000e+01 8.000000e+00 0.000000e+00
3.871623e-05 1.576806e-05 -3.250001e+00 1.175000e+01 8.000000e+00 0.000000e+00
4.240560e-05 1.619648e-05 -3.250001e+00 1.225000e+01 8.000000e+00 0.000000e+00
4.010906e-05 1.485605e-05 -3.250001e+00 1.275000e+01 8.000000e+00 0.000000e+00
4.519293e-05 1.334420e-05 -3.250001e+00 1.325000e+01 8.000000e+00 0.000000e+00
5.655433e-05 1.240120e-05 -3.250001e+00 1.375000e+01 8.000000e+00 0.000000e+00
5.796912e-05 1.177637e-05 -3.250001e+00 1.425000e+01 8.000000e+00 0.000000e+00
5.193871e-05 1.085637e-05 -3.250001e+00 1.475000e+01 8.000000e+00 0.000000e+00
4.672626e-05 1.041824e-05 -3.250001e+00 1.525000e+01 8.000000e+00 0.000000e+00
5.097996e-05 9.897908e-06 -3.250001e+00 1.575000e+01 8.000000e+00 0.000000e+00
5.595752e-05 9.220259e-06 -3.250001e+00 1.625000e+01 8.000000e+00 0.000000e+00
5.754485e-05 8.929058e-06 -3.250001e+00 1.675000e+01 8.000000e+00 0.000000e+00
4.714600e-05 8.648203e-06 -3.250001e+00 1.725000e+01 8.000000e+00 0.000000e+00
3.376137e-05 8.464170e-06 -3.250001e+00 1.775000e+01 8.000000e+00 0.000000e+00
2.180161e-05 8.625533e-06 -3.250001e+00 1.825000e+01 8.000000e+00 0.000000e+00
3.078104e-05 9.300632e-06 -3.250001e+00 1.875000e+01 8.000000e+00 0.000000e+00
4.408966e-05 9.735031e-06 -3.250001e+00 1.925000e+01 8.000000e+00 0.000000e+00
5.539465e-05 9.921720e-06 -3.250001e+00 1.975000e+01 8.000000e+00 0.000000e+00
4.882540e-05 9.718213e-06 -3.250001e+00 2.025000e+01 8.000000e+00 0.000000e+00
3.832674e-05 9.578959e-06 -3.250001e+00 2.075000e+01 8.000000e+00 0.000000e+00
2.629217e-05 9.118194e-06 -3.250001e+00 2.125000e+01 8.000000e+00 0.000000e+00
1.655863e-05 8.379280e-06 -3.250001e+00 2.175000e+01 8.000000e+00 0.000000e+00
6.759178e-06 7.839661e-06 -3.250001e+00 2.225000e+01 8.000000e+00 0.000000e+00
4.706302e-06 7.653506e-06 -3.250001e+00 2.275000e+01 8.000000e+00 0.000000e+00
5.439841e-06 8.100291e-06 -3.250001e+00 2.325000e+01 8.000000e+00 0.000000e+00
6.115373e-06 8.700972e-06 -3.250001e+00 2.375000e+01 8.000000e+00 0.000000e+00
5.928077e-06 9.434833e-06 -3.250001e+00 2.425000e+01 8.000000e+00 0.000000e+00
6.897260e-06 1.082299e-05 -3.250001e+00 2.475000e+01 8.000000e+00 0.000000e+00
2.335234e-03 7.377846e-05 -3.150001e+00 2.500000e-01 8.000000e+00 0.000000e+00
1.655466e-03 5.252794e-05 -3.150001e+00 7.500000e-01 8.000000e+00 0.000000e+00
9.155613e-04 3.376780e-05 -3.150001e+00 1.250000e+00 8.000000e+00 0.000000e+00
3.050977e-04 2.029907e-05 -3.150001e+00 1.750000e+00 8.000000e+00 0.000000e+00
6.014312e-05 1.373056e-05 -3.150001e+00 2.250000e+00 8.000000e+00 0.000000e+00
2.047590e-05 1.238328e-05 -3.150001e+00 2.750000e+00 8.000000e+00 0.000000e+00
2.146330e-05 1.174867e-05 -3.150001e+00 3.250000e+00 8.000000e+00 0.000000e+00
2.848402e-05 1.085989e-05 -3.150001e+00 3.750000e+00 8.000000e+00 0.000000e+00
3.545043e-05 1.044405e-05 -3.150001e+00 4.250000e+00 8.000000e+00 0.000000e+00
3.876591e-05 1.054726e-05 -3.150001e+00 4.750000e+00 8.000000e+00 0.000000e+00
3.353587e-05 1.055369e-05 -3.150001e+00 5.250000e+00 8.000000e+00 0.000000e+00
3.469344e-05 1.038380e-05 -3.150001e+00 5.750000e+00 8.000000e+00 0.000000e+00
3.601079e-05 1.054436e-05 -3.150001e+00 6.250000e+00 8.000000e+00 0.000000e+00
4.106070e-05 1.092228e-05 -3.150001e+00 6.750000e+00 8.000000e+00 0.000000e+00
4.034947e-05 1.069740e-05 -3.150001e+00 7.250000e+00 8.000000e+00 0.000000e+00
4.681424e-05 1.117464e-05 -3.150001e+00 7.750000e+00 8.000000e+00 0.000000e+00
4.854213e-05 1.160241e-05 -3.150001e+00 8.250000e+00 8.000000e+00 0.000000e+00
4.576188e-05 1.128008e-05 -3.150001e+00 8.750000e+00 8.000000e+00 0.000000e+00
2.793764e-05 1.033962e-05 -3.150001e+00 9.250000e+00 8.000000e+00 0.000000e+00
1.464262e-05 9.466200e-06 -3.150001e+00 9.750000e+00 8.000000e+00 0.000000e+00
3.591503e-06 9.755941e-06 -3.150001e+00 1.025000e+01 8.000000e+00 0.000000e+00
7.384915e-06 1.087301e-05 -3.150001e+00 1.075000e+01 8.000000e+00 0.000000e+00
1.640399e-05 1.286470e-05 -3.150001e+00 1.125000e+01 8.000000e+00 0.000000e+00
3.310084e-05 1.486718e-05 -3.150001e+00 1.175000e+01 8.000000e+00 0.000000e+00
4.195322e-05 1.534595e-05 -3.150001e+00 1.225000e+01 8.000000e+00 0.000000e+00
4.422171e-05 1.428972e-05 -3.150001e+00 1.275000e+01 8.000000e+00 0.000000e+00
5.447383e-05 1.341294e-05 -3.150001e+00 1.325000e+01 8.000000e+00 0.000000e+00
6.902892e-05 1.343375e-05 -3.150001e+00 1.375000e+01 8.000000e+00 0.000000e+00
6.663730e-05 1.298352e-05 -3.150001e+00 1.425000e+01 8.000000e+00 0.000000e+00
5.266426e-05 1.132374e-05 -3.150001e+00 1.475000e+01 8.000000e+00 0.000000e+00
4.539736e-05 1.045421e-05 -3.150001e+00 1.525000e+01 8.000000e+00 0.000000e+00
5.597707e-05 9.984840e-06 -3.150001e+00 1.575000e+01 8.000000e+00 0.000000e+00
6.656256e-05 9.645776e-06 -3.150001e+00 1.625000e+01 8.000000e+00 0.000000e+00
6.983231e-05 9.402652e-06 -3.150001e+00 1.675000e+01 8.000000e+00 0.000000e+00
5.905531e-05 8.876256e-06 -3.150001e+00 1.725000e+01 8.000000e+00 0.000000e+00
4.654193e-05 8.594399e-06 -3.150001e+00 1.775000e+01 8.000000e+00 0.000000e+00
3.361408e-05 8.530601e-06 -3.150001e+00 1.825000e+01 8.000000e+00 0.000000e+00
3.801060e-05 8.840497e-06 -3.150001e+00 1.875000e+01 8.000000e+00 0.000000e+00
4.449421e-05 9.203831e-06 -3.150001e+00 1.925000e+01 8.000000e+00 0.000000e+00
5.124978e-05 9.329016e-06 -3.150001e+00 1.975000e+01 8.000000e+00 0.000000e+00
4.038939e-05 9.025240e-06 -3.150001e+00 2.025000e+01 8.000000e+00 0.000000e+00
2.444465e-05 8.942046e-06 -3.150001e+00 2.075000e+01 8.000000e+00 0.000000e+00
1.139336e-05 8.462749e-06 -3.150001e+00 2.125000e+01 8.000000e+00 0.000000e+00
5.071721e-06 7.919854e-06 -3.150001e+00 2.175000e+01 8.000000e+00 0.000000e+00
-1.922527e-06 7.677455e-06 -3.150001e+00 2.225000e+01 8.000000e+00 0.000000e+00
-5.784172e-06 7.365421e-06 -3.150001e+00 2.275000e+01 8.000000e+00 0.000000e+00
-7.917742e-06 7.506566e-06 -3.150001e+00 2.325000e+01 8.000000e+00 0.000000e+00
-6.785640e-06 7.889571e-06 -3.150001e+00 2.375000e+01 8.000000e+00 0.000000e+00
-3.080975e-06 8.751805e-06 -3.150001e+00 2.425000e+01 8.000000e+00 0.000000e+00
3.864330e-07 1.022853e-05 -3.150001e+00 2.475000e+01 8.000000e+00 0.000000e+00
2.747213e-03 8.187634e-05 -3.050001e+00 2.500000e-01 8.000000e+00 0.000000e+00
1.930589e-03 5.754913e-05 -3.050001e+00 7.500000e-01 8.000000e+00 0.000000e+00
1.056726e-03 3.622109e-05 -3.050001e+00 1.250000e+00 8.000000e+00 0.000000e+00
3.443887e-04 2.125251e-05 -3.050001e+00 1.750000e+00 8.000000e+00 0.000000e+00
6.277158e-05 1.408350e-05 -3.050001e+00 2.250000e+00 8.000000e+00 0.000000e+00
1.422573e-05 1.186950e-05 -3.050001e+00 2.750000e+00 8.000000e+00 0.000000e+00
1.313760e-05 1.066824e-05 -3.050001e+00 3.250000e+00 8.000000e+00 0.000000e+00
1.942596e-05 1.022654e-05 -3.050001e+00 3.750000e+00 8.000000e+00 0.000000e+00
3.039271e-05 1.021178e-05 -3.050001e+00 4.250000e+00 8.000000e+00 0.000000e+00
3.506609e-05 1.065637e-05 -3.050001e+00 4.750000e+00 8.000000e+00 0.000000e+00
2.936317e-05 1.090624e-05 -3.050001e+00 5.250000e+00 8.000000e+00 0.000000e+00
2.737830e-05 1.047423e-05 -3.050001e+00 5.750000e+00 8.000000e+00 0.000000e+00
2.810435e-05 1.067696e-05 -3.050001e+00 6.250000e+00 8.000000e+00 0.000000e+00
3.481517e-05 1.122278e-05 -3.050001e+00 6.750000e+00 8.000000e+00 0.000000e+00
3.685552e-05 1.092823e-05 -3.050001e+00 7.250000e+00 8.000000e+00 0.000000e+00
3.959576e-05 1.106227e-05 -3.050001e+00 7.750000e+00 8.000000e+00 0.000000e+00
3.742367e-05 1.101263e-05 -3.050001e+00 8.250000e+00 8.000000e+00 0.000000e+00
3.694045e-05 1.055034e-05 -3.050001e+00 8.750000e+00 8.000000e+00 0.000000e+00
2.480024e-05 1.012763e-05 -3.050001e+00 9.250000e+00 8.000000e+00 0.000000e+00
1.557738e-05 9.610740e-06 -3.050001e+00 9.750000e+00 8.000000e+00 0.000000e+00
3.097601e-06 9.368399e-06 -3.050001e+00 1.025000e+01 8.000000e+00 0.000000e+00
3.690402e-06 9.988309e-06 -3.050001e+00 1.075000e+01 8.000000e+00 0.000000e+00
1.250525e-05 1.143712e-05 -3.050001e+00 1.125000e+01 8.000000e+00 0.000000e+00
3.041188e-05 1.304825e-05 -3.050001e+00 1.175000e+01 8.000000e+00 0.000000e+00
4.009956e-05 1.359794e-05 -3.050001e+00 1.225000e+01 8.000000e+00 0.000000e+00
4.392611e-05 1.290932e-05 -3.050001e+00 1.275000e+01 8.000000e+00 0.000000e+00
5.444274e-05 1.287174e-05 -3.050001e+00 1.325000e+01 8.000000e+00 0.000000e+00
7.110981e-05 1.400505e-05 -3.050001e+00 1.375000e+01 8.000000e+00 0.000000e+00
6.724877e-05 1.392733e-05 -3.050001e+00 1.425000e+01 8.000000e+00 0.000000e+00
4.671251e-05 1.156824e-05 -3.050001e+00 1.475000e+01 8.000000e+00 0.000000e+00
3.428612e-05 9.978072e-06 -3.050001e+00 1.525000e+01 8.000000e+00 0.000000e+00
4.417685e-05 9.714093e-06 -3.050001e+00 1.575000e+01 8.000000e+00 0.000000e+00
5.606153e-05 9.697930e-06 -3.050001e+00 1.625000e+01 8.000000e+00 0.000000e+00
6.268779e-05 9.357307e-06 -3.050001e+00 1.675000e+01 8.000000e+00 0.000000e+00
6.021286e-05 8.765321e-06 -3.050001e+00 1.725000e+01 8.000000e+00 0.000000e+00
5.727407e-05 8.661419e-06 -3.050001e+00 1.775000e+01 8.000000e+00 0.000000e+00
4.758927e-05 8.798325e-06 -3.050001e+00 1.825000e+01 8.000000e+00 0.000000e+00
4.414273e-05 8.792935e-06 -3.050001e+00 1.875000e+01 8.000000e+00 0.000000e+00
4.004763e-05 8.735763e-06 -3.050001e+00 1.925000e+01 8.000000e+00 0.000000e+00
3.968161e-05 8.734319e-06 -3.050001e+00 1.975000e+01 8.000000e+00 0.000000e+00
2.925364e-05 8.338000e-06 -3.050001e+00 2.025000e+01 8.000000e+00 0.000000e+00
1.704001e-05 8.244098e-06 -3.050001e+00 2.075000e+01 8.000000e+00 0.000000e+00
1.129364e-05 8.093299e-06 -3.050001e+00 2.125000e+01 8.000000e+00 0.000000e+00
1.325536e-05 7.996657e-06 -3.050001e+00 2.175000e+01 8.000000e+00 0.000000e+00
9.674836e-06 8.072254e-06 -3.050001e+00 2.225000e+01 8.000000e+00 0.000000e+00
1.390151e-06 7.801165e-06 -3.050001e+00 2.275000e+01 8.000000e+00 0.000000e+00
-8.499144e-06 7.530376e-06 -3.050001e+00 2.325000e+01 8.000000e+00 0.000000e+00
-1.279448e-05 7.303261e-06 -3.050001e+00 2.375000e+01 8.000000e+00 0.000000e+00
-1.117708e-05 7.615770e-06 -3.050001e+00 2.425000e+01 8.000000e+00 0.000000e+00
-7.909692e-06 9.002871e-06 -3.050001e+00 2.475000e+01 8.000000e+00 0.000000e+00
2.883438e-03 8.343331e-05 -2.950001e+00 2.500000e-01 8.000000e+00 0.000000e+00
2.002267e-03 5.802591e-05 -2.950001e+00 7.500000e-01 8.000000e+00 0.000000e+00
1.080846e-03 3.617381e-05 -2.950001e+00 1.250000e+00 8.000000e+00 0.000000e+00
3.441824e-04 2.122354e-05 -2.950001e+00 1.750000e+00 8.000000e+00 0.000000e+00
6.572794e-05 1.409633e-05 -2.950001e+00 2.250000e+00 8.000000e+00 0.000000e+00
1.642059e-05 1.160334e-05 -2.950001e+00 2.750000e+00 8.000000e+00 0.000000e+00
1.092743e-05 1.000765e-05 -2.950001e+00 3.250000e+00 8.000000e+00 0.000000e+00
9.752227e-06 9.380852e-06 -2.950001e+00 3.750000e+00 8.000000e+00 0.000000e+00
1.708268e-05 9.368828e-06 -2.950001e+00 4.250000e+00 8.000000e+00 0.000000e+00
2.285831e-05 9.825491e-06 -2.950001e+00 4.750000e+00 8.000000e+00 0.000000e+00
2.329698e-05 1.050146e-05 -2.950001e+00 5.250000e+00 8.000000e+00 0.000000e+00
2.275929e-05 1.040165e-05 -2.950001e+00 5.750000e+00 8.000000e+00 0.000000e+00
2.146363e-05 1.052660e-05 -2.950001e+00 6.250000e+00 8.000000e+00 0.000000e+00
2.589103e-05 1.087903e-05 -2.950001e+00 6.750000e+00 8.000000e+00 0.000000e+00
3.114990e-05 1.097866e-05 -2.950001e+00 7.250000e+00 8.000000e+00 0.000000e+00
3.460683e-05 1.123823e-05 -2.950001e+00 7.750000e+00 8.000000e+00 0.000000e+00
3.372468e-05 1.103765e-05 -2.950001e+00 8.250000e+00 8.000000e+00 0.000000e+00
3.748888e-05 1.062138e-05 -2.950001e+00 8.750000e+00 8.000000e+00 0.000000e+00
3.355844e-05 1.055494e-05 -2.950001e+00 9.250000e+00 8.000000e+00 0.000000e+00
3.030590e-05 1.022087e-05 -2.950001e+00 9.750000e+00 8.000000e+00 0.000000e+00
1.842502e-05 9.690542e-06 -2.950001e+00 1.025000e+01 8.000000e+00 0.000000e+00
1.659342e-05 1.005837e-05 -2.950001e+00 1.075000e+01 8.000000e+00 0.000000e+00
2.397698e-05 1.107471e-05 -2.950001e+00 1.125000e+01 8.000000e+00 0.000000e+00
4.011654e-05 1.229320e-05 -2.950001e+00 1.175000e+01 8.000000e+00 0.000000e+00
4.802385e-05 1.307641e-05 -2.950001e+00 1.225000e+01 8.000000e+00 0.000000e+00
5.133237e-05 1.255117e-05 -2.950001e+00 1.275000e+01 8.000000e+00 0.000000e+00
5.643684e-05 1.233728e-05 -2.950001e+00 1.325000e+01 8.000000e+00 0.000000e+00
6.958446e-05 1.339102e-05 -2.950001e+00 1.375000e+01 8.000000e+00 0.000000e+00
6.541128e-05 1.374911e-05 -2.950001e+00 1.425000e+01 8.000000e+00 0.000000e+00
4.328121e-05 1.208188e-05 -2.950001e+00 1.475000e+01 8.000000e+00 0.000000e+00
2.431899e-05 1.054092e-05 -2.950001e+00 1.525000e+01 8.000000e+00 0.000000e+00
2.531310e-05 1.005819e-05 -2.950001e+00 1.575000e+01 8.000000e+00 0.000000e+00
3.259812e-05 9.578545e-06 -2.950001e+00 1.625000e+01 8.000000e+00 0.000000e+00
4.164220e-05 8.970718e-06 -2.950001e+00 1.675000e+01 8.000000e+00 0.000000e+00
5.099998e-05 8.620875e-06 -2.950001e+00 1.725000e+01 8.000000e+00 0.000000e+00
6.134930e-05 8.939612e-06 -2.950001e+00 1.775000e+01 8.000000e+00 0.000000e+00
5.900308e-05 9.313083e-06 -2.950001e+00 1.825000e+01 8.000000e+00 0.000000e+00
5.096191e-05 8.992325e-06 -2.950001e+00 1.875000e+01 8.000000e+00 0.000000e+00
3.927415e-05 8.371163e-06 -2.950001e+00 1.925000e+01 8.000000e+00 0.000000e+00
3.338376e-05 8.257170e-06 -2.950001e+00 1.975000e+01 8.000000e+00 0.000000e+00
2.607778e-05 7.932116e-06 -2.950001e+00 2.025000e+01 8.000000e+00 0.000000e+00
2.131025e-05 7.916724e-06 -2.950001e+00 2.075000e+01 8.000000e+00 0.000000e+00
2.440812e-05 8.222500e-06 -2.950001e+00 2.125000e+01 8.000000e+00 0.000000e+00
3.431371e-05 8.542799e-06 -2.950001e+00 2.175000e+01 8.000000e+00 0.000000e+00
3.380841e-05 8.707430e-06 -2.950001e+00 2.225000e+01 8.000000e+00 0.000000e+00
1.975566e-05 8.341696e-06 -2.950001e+00 2.275000e+01 8.000000e+00 0.000000e+00
-1.089012e-06 7.586244e-06 -2.950001e+00 2.325000e+01 8.000000e+00 0.000000e+00
-1.385822e-05 6.959776e-06 -2.950001e+00 2.375000e+01 8.000000e+00 0.000000e+00
-1.537944e-05 7.313557e-06 -2.950001e+00 2.425000e+01 8.000000e+00 0.000000e+00
-1.117998e-05 9.312474e-06 -2.950001e+00 2.475000e+01 8.000000e+00 0.000000e+00
2.845718e-03 8.025841e-05 -2.850001e+00 2.500000e-01 8.000000e+00 0.000000e+00
1.964755e-03 5.541793e-05 -2.850001e+00 7.500000e-01 8.000000e+00 0.000000e+00
1.054580e-03 3.465433e-05 -2.850001e+00 1.250000e+00 8.000000e+00 0.000000e+00
3.355510e-04 2.087823e-05 -2.850001e+00 1.750000e+00 8.000000e+00 0.000000e+00
7.419147e-05 1.450227e-05 -2.850001e+00 2.250000e+00 8.000000e+00 0.000000e+00
2.850639e-05 1.199078e-05 -2.850001e+00 2.750000e+00 8.000000e+00 0.000000e+00
1.774538e-05 9.883238e-06 -2.850001e+00 3.250000e+00 8.000000e+00 0.000000e+00
7.109366e-06 8.781197e-06 -2.850001e+00 3.750000e+00 8.000000e+00 0.000000e+00
6.152251e-06 8.422052e-06 -2.850001e+00 4.250000e+00 8.000000e+00 0.000000e+00
1.012914e-05 8.699328e-06 -2.850001e+00 4.750000e+00 8.000000e+00 0.000000e+00
1.373829e-05 9.468927e-06 -2.850001e+00 5.250000e+00 8.000000e+00 0.000000e+00
1.186281e-05 9.847639e-06 -2.850001e+00 5.750000e+00 8.000000e+00 0.000000e+00
7.744094e-06 9.960414e-06 -2.850001e+00 6.250000e+00 8.000000e+00 0.000000e+00
1.034735e-05 9.732927e-06 -2.850001e+00 6.750000e+00 8.000000e+00 0.000000e+00
